Time,Average(B)
32.24601806,-0.02501317
32.25851806,-0.02662507
32.27101806,-0.02564505
32.28351806,-0.02787931
32.29601806,-0.02870910
32.30851806,-0.02549960
32.32101805,-0.02325104
32.33351805,-0.02027760
32.34601805,-0.02287428
32.35851805,-0.02392585
32.37101805,-0.02370887
32.38351805,-0.02346087
32.39601805,-0.02090233
32.40851805,-0.02297921
32.42101805,-0.02416190
32.43351805,-0.02278368
32.44601805,-0.02350620
32.45851805,-0.02552583
32.47101805,-0.02714966
32.48351805,-0.02554015
32.49601804,-0.02533268
32.50851804,-0.02417621
32.52101804,-0.02402123
32.53351804,-0.02414521
32.54601804,-0.02235448
32.55851804,-0.02855888
32.57101804,-0.02700182
32.58351804,-0.02549244
32.59601804,-0.02501315
32.60851804,-0.02928854
32.62101804,-0.02443851
32.63351804,-0.02391870
32.64601804,-0.01991516
32.65851803,-0.02215417
32.67101803,-0.02303166
32.68351803,-0.02605996
32.69601803,-0.02575236
32.70851803,-0.02605280
32.72101803,-0.02689690
32.73351803,-0.02234971
32.74601803,-0.02730226
32.75851803,-0.02402360
32.77101803,-0.02168206
32.78351803,-0.01921889
32.79601803,-0.02387577
32.80851803,-0.02400929
32.82101803,-0.02020607
32.83351802,-0.02152467
32.84601802,-0.02293151
32.85851802,-0.02466027
32.87101802,-0.02282422
32.88351802,-0.02642239
32.89601802,-0.02695891
32.90851802,-0.02360632
32.92101802,-0.02186565
32.93351802,-0.02246177
32.94601802,-0.02214941
32.95851802,-0.01855600
32.97101802,-0.02187758
32.98351802,-0.02652730
32.99601801,-0.02792699
33.00851801,-0.02292198
33.02101801,-0.02523494
33.03351801,-0.02298637
33.04601801,-0.02829183
33.05851801,-0.02870673
33.07101801,-0.02506324
33.08351801,-0.02631987
33.09601801,-0.02294344
33.10851801,-0.02557590
33.12101801,-0.02693743
33.13351801,-0.02855649
33.14601801,-0.02862328
33.15851800,-0.02788170
33.17101800,-0.03059046
33.18351800,-0.02730942
33.19601800,-0.02846351
33.20851800,-0.02761939
33.22101800,-0.02715443
33.23351800,-0.02507039
33.24601800,-0.02380185
33.25851800,-0.02485817
33.27101800,-0.02978928
33.28351800,-0.02762179
33.29601800,-0.02521585
33.30851800,-0.03178747
33.32101800,-0.02818691
33.33351799,-0.02834906
33.34601799,-0.02813446
33.35851799,-0.02510854
33.37101799,-0.02537561
33.38351799,-0.02768379
33.39601799,-0.03026140
33.40851799,-0.02970105
33.42101799,-0.02751209
33.43351799,-0.02793655
33.44601799,-0.03058092
33.45851799,-0.02820121
33.47101799,-0.02856366
33.48351799,-0.03126766
33.49601798,-0.02626740
33.50851798,-0.02757172
33.52101798,-0.02990133
33.53351798,-0.02741195
33.54601798,-0.02580958
33.55851798,-0.02516816
33.57101798,-0.02736664
33.58351798,-0.02377085
33.59601798,-0.02402122
33.60851798,-0.01974823
33.62101798,-0.02516339
33.63351798,-0.02819644
33.64601798,-0.02839198
33.65851798,-0.02668468
33.67101797,-0.02959613
33.68351797,-0.02859943
33.69601797,-0.02954129
33.70851797,-0.02982981
33.72101797,-0.03079553
33.73351797,-0.02990850
33.74601797,-0.02997288
33.75851797,-0.02734996
33.77101797,-0.02340603
33.78351797,-0.02130530
33.79601797,-0.02622686
33.80851797,-0.03143218
33.82101797,-0.02198011
33.83351796,-0.01980548
33.84601796,-0.02318906
33.85851796,-0.02257623
33.87101796,-0.02574758
33.88351796,-0.02569991
33.89601796,-0.02657977
33.90851796,-0.02574282
33.92101796,-0.02105970
33.93351796,-0.02247846
33.94601796,-0.02011544
33.95851796,-0.02220425
33.97101796,-0.02667753
33.98351796,-0.02074734
33.99601796,-0.02115747
34.00851795,-0.02408799
34.02101795,-0.02439082
34.03351795,-0.02706142
34.04601795,-0.02589304
34.05851795,-0.02450050
34.07101795,-0.02882596
34.08351795,-0.02782448
34.09601795,-0.02757410
34.10851795,-0.02630078
34.12101795,-0.02621733
34.13351795,-0.02437175
34.14601795,-0.02512525
34.15851795,-0.02542329
34.17101794,-0.02459827
34.18351794,-0.02667753
34.19601794,-0.02860419
34.20851794,-0.03235974
34.22101794,-0.03105066
34.23351794,-0.02840628
34.24601794,-0.02657501
34.25851794,-0.02464834
34.27101794,-0.02820121
34.28351794,-0.02974398
34.29601794,-0.02554253
34.30851794,-0.02600033
34.32101794,-0.02756216
34.33351794,-0.02270738
34.34601793,-0.02255238
34.35851793,-0.03433409
34.37101793,-0.02985603
34.38351793,-0.02688259
34.39601793,-0.02485340
34.40851793,-0.02438605
34.42101793,-0.02987035
34.43351793,-0.02761939
34.44601793,-0.02704952
34.45851793,-0.02344896
34.47101793,-0.02283376
34.48351793,-0.02406892
34.49601793,-0.03210701
34.50851792,-0.02991326
34.52101792,-0.03089328
34.53351792,-0.02924085
34.54601792,-0.02616725
34.55851792,-0.02970583
34.57101792,-0.02537560
34.58351792,-0.02413329
34.59601792,-0.02647246
34.60851792,-0.02533267
34.62101792,-0.02614579
34.63351792,-0.01880400
34.64601792,-0.01933095
34.65851792,-0.02803429
34.67101792,-0.02532315
34.68351791,-0.02246178
34.69601791,-0.02256431
34.70851791,-0.02418337
34.72101791,-0.02825128
34.73351791,-0.02444090
34.74601791,-0.02385431
34.75851791,-0.02854696
34.77101791,-0.02569751
34.78351791,-0.02771715
34.79601791,-0.02267400
34.80851791,-0.02376132
34.82101791,-0.02702805
34.83351791,-0.02291960
34.84601790,-0.02375179
34.85851790,-0.03022324
34.87101790,-0.02407845
34.88351790,-0.02484626
34.89601790,-0.02095718
34.90851790,-0.02381139
34.92101790,-0.02158907
34.93351790,-0.02871149
34.94601790,-0.02709720
34.95851790,-0.02486295
34.97101790,-0.02357295
34.98351790,-0.02605042
34.99601790,-0.02396399
35.00851790,-0.03017319
35.02101789,-0.03006826
35.03351789,-0.02730942
35.04601789,-0.02517292
35.05851789,-0.02693505
35.07101789,-0.02475327
35.08351789,-0.02574044
35.09601789,-0.02125524
35.10851789,-0.02396877
35.12101789,-0.02803191
35.13351789,-0.02375893
35.14601789,-0.02615057
35.15851789,-0.02730226
35.17101789,-0.02460543
35.18351788,-0.02219711
35.19601788,-0.02116223
35.20851788,-0.02350857
35.22101788,-0.02360872
35.23351788,-0.02125285
35.24601788,-0.02324627
35.25851788,-0.02329874
35.27101788,-0.02204688
35.28351788,-0.02724980
35.29601788,-0.02511333
35.30851788,-0.02804383
35.32101788,-0.02600273
35.33351788,-0.02844682
35.34601788,-0.02813445
35.35851787,-0.02459349
35.37101787,-0.02282661
35.38351787,-0.02330111
35.39601787,-0.02783640
35.40851787,-0.02929330
35.42101787,-0.02924084
35.43351787,-0.03245990
35.44601787,-0.03396928
35.45851787,-0.03100776
35.47101787,-0.02834189
35.48351787,-0.02765756
35.49601787,-0.02736188
35.50851787,-0.02620541
35.52101786,-0.02527069
35.53351786,-0.02461020
35.54601786,-0.02252378
35.55851786,-0.02470081
35.57101786,-0.02277892
35.58351786,-0.02625548
35.59601786,-0.02657500
35.60851786,-0.02742626
35.62101786,-0.03189002
35.63351786,-0.02782684
35.64601786,-0.02194197
35.65851786,-0.02407370
35.67101786,-0.02382092
35.68351786,-0.02416668
35.69601785,-0.02335357
35.70851785,-0.02387577
35.72101785,-0.02079264
35.73351785,-0.02739526
35.74601785,-0.02912878
35.75851785,-0.02677054
35.77101785,-0.02520630
35.78351785,-0.03069300
35.79601785,-0.03308940
35.80851785,-0.03412902
35.82101785,-0.02948883
35.83351785,-0.02709959
35.84601785,-0.02986080
35.85851784,-0.02725457
35.87101784,-0.02663461
35.88351784,-0.02054227
35.89601784,-0.02476280
35.90851784,-0.02505848
35.92101784,-0.02734994
35.93351784,-0.02312228
35.94601784,-0.01923797
35.95851784,-0.01829371
35.97101784,-0.02329633
35.98351784,-0.02517532
35.99601784,-0.02475325
36.00851784,-0.02470795
36.02101784,-0.02188473
36.03351783,-0.02422868
36.04601783,-0.02304122
36.05851783,-0.02157714
36.07101783,-0.02272646
36.08351783,-0.02376608
36.09601783,-0.02387099
36.10851783,-0.02406891
36.12101783,-0.02501078
36.13351783,-0.02797468
36.14601783,-0.02448621
36.15851783,-0.02527546
36.17101783,-0.02726889
36.18351783,-0.02844442
36.19601782,-0.02886410
36.20851782,-0.02756455
36.22101782,-0.02419053
36.23351782,-0.02760508
36.24601782,-0.02642002
36.25851782,-0.02531599
36.27101782,-0.02611719
36.28351782,-0.02339411
36.29601782,-0.02489155
36.30851782,-0.03283186
36.32101782,-0.02792223
36.33351782,-0.02710197
36.34601782,-0.02642479
36.35851781,-0.02677052
36.37101781,-0.02424060
36.38351781,-0.02537798
36.39601781,-0.02553537
36.40851781,-0.02672284
36.42101781,-0.02485340
36.43351781,-0.02032051
36.44601781,-0.02318666
36.45851781,-0.02647246
36.47101781,-0.02797469
36.48351781,-0.02954129
36.49601781,-0.02469604
36.50851781,-0.02474610
36.52101781,-0.02095002
36.53351780,-0.02374701
36.54601780,-0.02543759
36.55851780,-0.02698990
36.57101780,-0.02627694
36.58351780,-0.02475325
36.59601780,-0.02454105
36.60851780,-0.02688975
36.62101780,-0.02449574
36.63351780,-0.02553298
36.64601780,-0.03005873
36.65851780,-0.02688736
36.67101780,-0.02356579
36.68351780,-0.02568797
36.69601779,-0.02905962
36.70851779,-0.02856127
36.72101779,-0.02578812
36.73351779,-0.02709242
36.74601779,-0.02152468
36.75851779,-0.02528022
36.77101779,-0.02245223
36.78351779,-0.02616011
36.79601779,-0.02480811
36.80851779,-0.02777915
36.82101779,-0.02520868
36.83351779,-0.02184659
36.84601779,-0.02407846
36.85851779,-0.02506085
36.87101778,-0.02412854
36.88351778,-0.02527546
36.89601778,-0.02234494
36.90851778,-0.01766661
36.92101778,-0.02324389
36.93351778,-0.02563791
36.94601778,-0.02755503
36.95851778,-0.02479856
36.97101778,-0.02495833
36.98351778,-0.02558545
36.99601778,-0.02402123
37.00851778,-0.02443136
37.02101778,-0.02344895
37.03351777,-0.02177983
37.04601777,-0.02261915
37.05851777,-0.02433836
37.07101777,-0.02187758
37.08351777,-0.02261916
37.09601777,-0.02429306
37.10851777,-0.02611242
37.12101777,-0.02507517
37.13351777,-0.02199203
37.14601777,-0.02381854
37.15851777,-0.02562835
37.17101777,-0.02756217
37.18351777,-0.02465549
37.19601777,-0.02548529
37.20851776,-0.02026568
37.22101776,-0.02588827
37.23351776,-0.02745249
37.24601776,-0.02986319
37.25851776,-0.02423345
37.27101776,-0.02580004
37.28351776,-0.02574043
37.29601776,-0.02756932
37.30851776,-0.02729750
37.32101776,-0.02766711
37.33351776,-0.02495833
37.34601776,-0.02735949
37.35851776,-0.02647247
37.37101775,-0.02881640
37.38351775,-0.02641285
37.39601775,-0.02309129
37.40851775,-0.02136492
37.42101775,-0.02366116
37.43351775,-0.02470319
37.44601775,-0.02214225
37.45851775,-0.02329396
37.47101775,-0.02512046
37.48351775,-0.02652493
37.49601775,-0.02564983
37.50851775,-0.02387578
37.52101775,-0.02444566
37.53351775,-0.02788884
37.54601774,-0.02949121
37.55851774,-0.02813444
37.57101774,-0.02287192
37.58351774,-0.02115985
37.59601774,-0.02335358
37.60851774,-0.02485579
37.62101774,-0.02195151
37.63351774,-0.02693028
37.64601774,-0.03157527
37.65851774,-0.02828467
37.67101774,-0.02661316
37.68351774,-0.03184470
37.69601774,-0.02704951
37.70851773,-0.02261199
37.72101773,-0.03085038
37.73351773,-0.03210222
37.74601773,-0.03262442
37.75851773,-0.02791507
37.77101773,-0.02604803
37.78351773,-0.02605994
37.79601773,-0.02438366
37.80851773,-0.02297205
37.82101773,-0.02604564
37.83351773,-0.02699229
37.84601773,-0.03005634
37.85851773,-0.03080745
37.87101773,-0.02607425
37.88351772,-0.02538276
37.89601772,-0.02798898
37.90851772,-0.02720211
37.92101772,-0.03217137
37.93351772,-0.03179463
37.94601772,-0.02642955
37.95851772,-0.02397831
37.97101772,-0.02500840
37.98351772,-0.02693506
37.99601772,-0.02666800
38.00851772,-0.03048078
38.02101772,-0.02986080
38.03351772,-0.02969866
38.04601771,-0.02646531
38.05851771,-0.02881641
38.07101771,-0.02625309
38.08351771,-0.02532314
38.09601771,-0.02433120
38.10851771,-0.02364686
38.12101771,-0.02616249
38.13351771,-0.02794608
38.14601771,-0.02792700
38.15851771,-0.02776963
38.17101771,-0.02888079
38.18351771,-0.02726173
38.19601771,-0.02417384
38.20851771,-0.02565221
38.22101770,-0.02803669
38.23351770,-0.02573805
38.24601770,-0.02506324
38.25851770,-0.02486773
38.27101770,-0.02453866
38.28351770,-0.02422391
38.29601770,-0.02092856
38.30851770,-0.01990086
38.32101770,-0.02537798
38.33351770,-0.02476041
38.34601770,-0.02715443
38.35851770,-0.02636279
38.37101770,-0.02923607
38.38351769,-0.02627217
38.39601769,-0.02642001
38.40851769,-0.02458873
38.42101769,-0.02465073
38.43351769,-0.02595027
38.44601769,-0.02887841
38.45851769,-0.02642478
38.47101769,-0.02850166
38.48351769,-0.02830614
38.49601769,-0.02407368
38.50851769,-0.02287429
38.52101769,-0.02292198
38.53351769,-0.02204212
38.54601769,-0.02354909
38.55851768,-0.02490825
38.57101768,-0.02292675
38.58351768,-0.02319381
38.59601768,-0.02282660
38.60851768,-0.02724743
38.62101768,-0.03080031
38.63351768,-0.03189239
38.64601768,-0.03469653
38.65851768,-0.02797707
38.67101768,-0.02475088
38.68351768,-0.02137445
38.69601768,-0.02272168
38.70851768,-0.02345611
38.72101767,-0.02630557
38.73351767,-0.02662269
38.74601767,-0.02502510
38.75851767,-0.03011834
38.77101767,-0.02542570
38.78351767,-0.02656309
38.79601767,-0.02402361
38.80851767,-0.02236402
38.82101767,-0.02130291
38.83351767,-0.02330110
38.84601767,-0.02521822
38.85851767,-0.02679676
38.87101767,-0.02527547
38.88351767,-0.02533984
38.89601766,-0.02652492
38.90851766,-0.02725936
38.92101766,-0.02673478
38.93351766,-0.02774102
38.94601766,-0.03123189
38.95851766,-0.03100536
38.97101766,-0.02991327
38.98351766,-0.02569512
38.99601766,-0.02547815
39.00851766,-0.02219710
39.02101766,-0.02120754
39.03351766,-0.02210649
39.04601766,-0.02281945
39.05851765,-0.02323674
39.07101765,-0.02199681
39.08351765,-0.02652970
39.09601765,-0.02482004
39.10851765,-0.02402600
39.12101765,-0.02131246
39.13351765,-0.02106448
39.14601765,-0.02470079
39.15851765,-0.02016315
39.17101765,-0.02152468
39.18351765,-0.02429067
39.19601765,-0.02517294
39.20851765,-0.02558305
39.22101765,-0.02257147
39.23351764,-0.02366595
39.24601764,-0.02709959
39.25851764,-0.02188711
39.27101764,-0.02557830
39.28351764,-0.02429545
39.29601764,-0.02528976
39.30851764,-0.02416667
39.32101764,-0.02341557
39.33351764,-0.02366594
39.34601764,-0.02709722
39.35851764,-0.02761702
39.37101764,-0.02397353
39.38351764,-0.02630795
39.39601763,-0.02590020
39.40851763,-0.02402123
39.42101763,-0.02636755
39.43351763,-0.02271691
39.44601763,-0.02218994
39.45851763,-0.02677768
39.47101763,-0.02365639
39.48351763,-0.02814399
39.49601763,-0.02194436
39.50851763,-0.02032291
39.52101763,-0.02407129
39.53351763,-0.02729750
39.54601763,-0.02960091
39.55851763,-0.02557828
39.57101762,-0.02334881
39.58351762,-0.02268115
39.59601762,-0.02465073
39.60851762,-0.02526831
39.62101762,-0.02512047
39.63351762,-0.02563074
39.64601762,-0.02244508
39.65851762,-0.02656784
39.67101762,-0.02521824
39.68351762,-0.02651299
39.69601762,-0.02058042
39.70851762,-0.02163198
39.72101762,-0.01985316
39.73351761,-0.02870911
39.74601761,-0.02885934
39.75851761,-0.03272220
39.77101761,-0.02876396
39.78351761,-0.02496072
39.79601761,-0.02448619
39.80851761,-0.02527308
39.82101761,-0.02590018
39.83351761,-0.02605519
39.84601761,-0.02324866
39.85851761,-0.02084272
39.87101761,-0.02423345
39.88351761,-0.02349664
39.89601760,-0.02406892
39.90851760,-0.02881403
39.92101760,-0.03011833
39.93351760,-0.02736188
39.94601760,-0.02803907
39.95851760,-0.02777916
39.97101760,-0.02835144
39.98351760,-0.02606473
39.99601760,-0.02871863
40.00851760,-0.02652492
40.02101760,-0.02719496
40.03351760,-0.02642717
40.04601760,-0.02928139
40.05851760,-0.02421914
40.07101759,-0.02085226
40.08351759,-0.02106209
40.09601759,-0.02486533
40.10851759,-0.02809630
40.12101759,-0.02396163
40.13351759,-0.02736189
40.14601759,-0.03090522
40.15851759,-0.02872580
40.17101759,-0.02819645
40.18351759,-0.02711151
40.19601759,-0.02772671
40.20851759,-0.02205403
40.22101759,-0.02381855
40.23351758,-0.02491302
40.24601758,-0.03016841
40.25851758,-0.02668707
40.27101758,-0.02195151
40.28351758,-0.02521108
40.29601758,-0.03127006
40.30851758,-0.02579528
40.32101758,-0.02502270
40.33351758,-0.02803906
40.34601758,-0.02667516
40.35851758,-0.02463642
40.37101758,-0.02882834
40.38351758,-0.02719258
40.39601758,-0.02599557
40.40851757,-0.02182989
40.42101757,-0.02614819
40.43351757,-0.02719019
40.44601757,-0.02458873
40.45851757,-0.02440035
40.47101757,-0.02162958
40.48351757,-0.02735235
40.49601757,-0.03022326
40.50851757,-0.03110789
40.52101757,-0.03085515
40.53351757,-0.03183994
40.54601757,-0.03038540
40.55851757,-0.02381617
40.57101756,-0.02522301
40.58351756,-0.02428352
40.59601756,-0.02683252
40.60851756,-0.02803906
40.62101756,-0.02631271
40.63351756,-0.02265969
40.64601756,-0.02625787
40.65851756,-0.02521823
40.67101756,-0.02517055
40.68351756,-0.02407845
40.69601756,-0.02583819
40.70851756,-0.02776008
40.72101756,-0.02501795
40.73351756,-0.02814399
40.74601755,-0.02461019
40.75851755,-0.02178461
40.77101755,-0.02641763
40.78351755,-0.02365878
40.79601755,-0.02439321
40.80851755,-0.02563790
40.82101755,-0.02688738
40.83351755,-0.02453864
40.84601755,-0.02256670
40.85851755,-0.02367547
40.87101755,-0.02683729
40.88351755,-0.02329635
40.89601755,-0.02351333
40.90851754,-0.02064958
40.92101754,-0.02203974
40.93351754,-0.02187996
40.94601754,-0.02109547
40.95851754,-0.02481527
40.97101754,-0.02225433
40.98351754,-0.02793892
40.99601754,-0.02776486
41.00851754,-0.02210172
41.02101754,-0.02277414
41.03351754,-0.02673477
41.04601754,-0.02490586
41.05851754,-0.02225195
41.07101754,-0.02428589
41.08351753,-0.02405937
41.09601753,-0.02553537
41.10851753,-0.02366356
41.12101753,-0.02496309
41.13351753,-0.02750732
41.14601753,-0.03001104
41.15851753,-0.02355625
41.17101753,-0.02413807
41.18351753,-0.02621256
41.19601753,-0.02625786
41.20851753,-0.02782208
41.22101753,-0.03153472
41.23351753,-0.03115081
41.24601752,-0.02995618
41.25851752,-0.02776962
41.27101752,-0.02543045
41.28351752,-0.02829420
41.29601752,-0.02813206
41.30851752,-0.02839197
41.32101752,-0.02479140
41.33351752,-0.02855649
41.34601752,-0.02339650
41.35851752,-0.02418814
41.37101752,-0.02365402
41.38351752,-0.01877300
41.39601752,-0.02324389
41.40851752,-0.02402838
41.42101751,-0.02543760
41.43351751,-0.02938629
41.44601751,-0.02792224
41.45851751,-0.02569990
41.47101751,-0.02433837
41.48351751,-0.02474610
41.49601751,-0.02255955
41.50851751,-0.02224003
41.52101751,-0.02220903
41.53351751,-0.02272407
41.54601751,-0.02361825
41.55851751,-0.02506324
41.57101751,-0.02833951
41.58351750,-0.02921701
41.59601750,-0.02881642
41.60851750,-0.02730943
41.62101750,-0.02834667
41.63351750,-0.02703283
41.64601750,-0.02276700
41.65851750,-0.02387101
41.67101750,-0.02376370
41.68351750,-0.02702566
41.69601750,-0.02585250
41.70851750,-0.02415000
41.72101750,-0.02490825
41.73351750,-0.02372555
41.74601750,-0.02451004
41.75851749,-0.02322719
41.77101749,-0.02882832
41.78351749,-0.02683730
41.79601749,-0.02683490
41.80851749,-0.02418576
41.82101749,-0.02432643
41.83351749,-0.02657501
41.84601749,-0.02433120
41.85851749,-0.02517054
41.87101749,-0.02304598
41.88351749,-0.02391869
41.89601749,-0.02792938
41.90851749,-0.02694699
41.92101748,-0.02756217
41.93351748,-0.02803906
41.94601748,-0.02720928
41.95851748,-0.03135348
41.97101748,-0.02985842
41.98351748,-0.02693265
41.99601748,-0.02888079
42.00851748,-0.02971057
42.02101748,-0.02923132
42.03351748,-0.03164201
42.04601748,-0.03100061
42.05851748,-0.03069299
42.07101748,-0.02293630
42.08351748,-0.02422390
42.09601747,-0.02408085
42.10851747,-0.02349663
42.12101747,-0.02731180
42.13351747,-0.02533507
42.14601747,-0.02309367
42.15851747,-0.02173453
42.17101747,-0.02104540
42.18351747,-0.02282660
42.19601747,-0.02401645
42.20851747,-0.02439558
42.22101747,-0.02371602
42.23351747,-0.01964809
42.24601747,-0.01928328
42.25851746,-0.01850594
42.27101746,-0.02204687
42.28351746,-0.02486770
42.29601746,-0.02669423
42.30851746,-0.02507756
42.32101746,-0.02493687
42.33351746,-0.02777918
42.34601746,-0.02594312
42.35851746,-0.02495833
42.37101746,-0.02486771
42.38351746,-0.02422868
42.39601746,-0.02245701
42.40851746,-0.02481049
42.42101746,-0.02359679
42.43351745,-0.02517532
42.44601745,-0.02481765
42.45851745,-0.02871625
42.47101745,-0.02537560
42.48351745,-0.02298398
42.49601745,-0.02777678
42.50851745,-0.02673237
42.52101745,-0.02136016
42.53351745,-0.01922604
42.54601745,-0.02146507
42.55851745,-0.02281706
42.57101745,-0.02245939
42.58351745,-0.02168205
42.59601744,-0.02507516
42.60851744,-0.02662506
42.62101744,-0.02773147
42.63351744,-0.02512286
42.64601744,-0.02875918
42.65851744,-0.02839674
42.67101744,-0.02906916
42.68351744,-0.02776487
42.69601744,-0.02813444
42.70851744,-0.03037824
42.72101744,-0.02502272
42.73351744,-0.02704950
42.74601744,-0.02554729
42.75851744,-0.02303643
42.77101743,-0.02200396
42.78351743,-0.02709959
42.79601743,-0.02345372
42.80851743,-0.02339649
42.82101743,-0.02688497
42.83351743,-0.02234255
42.84601743,-0.02302928
42.85851743,-0.02585489
42.87101743,-0.02422629
42.88351743,-0.02262631
42.89601743,-0.02453389
42.90851743,-0.02835144
42.92101743,-0.02662269
42.93351742,-0.02213033
42.94601742,-0.02898093
42.95851742,-0.02859941
42.97101742,-0.02949122
42.98351742,-0.02600273
42.99601742,-0.02010830
43.00851742,-0.02132199
43.02101742,-0.02419290
43.03351742,-0.02188235
43.04601742,-0.02777440
43.05851742,-0.02615295
43.07101742,-0.02683253
43.08351742,-0.02448143
43.09601742,-0.02419053
43.10851741,-0.02679200
43.12101741,-0.02768139
43.13351741,-0.02559498
43.14601741,-0.02595504
43.15851741,-0.02413091
43.17101741,-0.02063050
43.18351741,-0.02482481
43.19601741,-0.02153183
43.20851741,-0.02226388
43.22101741,-0.02818931
43.23351741,-0.02625548
43.24601741,-0.02694460
43.25851741,-0.02468887
43.27101740,-0.01929042
43.28351740,-0.02080456
43.29601740,-0.02370410
43.30851740,-0.02528262
43.32101740,-0.02266923
43.33351740,-0.02241410
43.34601740,-0.02428350
43.35851740,-0.02740956
43.37101740,-0.02501079
43.38351740,-0.02684205
43.39601740,-0.02615295
43.40851740,-0.02382092
43.42101740,-0.02559021
43.43351739,-0.02860419
43.44601739,-0.02765278
43.45851739,-0.02486056
43.47101739,-0.02548291
43.48351739,-0.02308413
43.49601739,-0.02256670
43.50851739,-0.02578097
43.52101739,-0.02610049
43.53351739,-0.03038539
43.54601739,-0.02897378
43.55851739,-0.02475801
43.57101739,-0.02839912
43.58351739,-0.02230440
43.59601739,-0.02073303
43.60851738,-0.02412853
43.62101738,-0.02412614
43.63351738,-0.02240694
43.64601738,-0.02585489
43.65851738,-0.02188711
43.67101738,-0.02439796
43.68351738,-0.02610527
43.69601738,-0.02392107
43.70851738,-0.01978639
43.72101738,-0.02419053
43.73351738,-0.02028953
43.74601738,-0.02074496
43.75851738,-0.02398309
43.77101737,-0.02100010
43.78351737,-0.02313897
43.79601737,-0.02736426
43.80851737,-0.02313658
43.82101737,-0.02412853
43.83351737,-0.02776246
43.84601737,-0.02828467
43.85851737,-0.02418099
43.87101737,-0.02761225
43.88351737,-0.02413091
43.89601737,-0.01944541
43.90851737,-0.02084510
43.92101737,-0.02236164
43.93351737,-0.02146744
43.94601736,-0.02308412
43.95851736,-0.02517054
43.97101736,-0.02678959
43.98351736,-0.02647722
43.99601736,-0.02131007
44.00851736,-0.02245224
44.02101736,-0.02153183
44.03351736,-0.02412376
44.04601736,-0.02687305
44.05851736,-0.02277413
44.07101736,-0.02280991
44.08351736,-0.02151991
44.09601736,-0.02272407
44.10851735,-0.02636754
44.12101735,-0.02792938
44.13351735,-0.02729035
44.14601735,-0.02397829
44.15851735,-0.02668470
44.17101735,-0.02574759
44.18351735,-0.02698990
44.19601735,-0.02355148
44.20851735,-0.02239978
44.22101735,-0.02167728
44.23351735,-0.02037297
44.24601735,-0.02157953
44.25851735,-0.02563790
44.27101735,-0.02647963
44.28351734,-0.02662747
44.29601734,-0.02949360
44.30851734,-0.02610764
44.32101734,-0.02615057
44.33351734,-0.02007015
44.34601734,-0.02521585
44.35851734,-0.02257624
44.37101734,-0.02115986
44.38351734,-0.02236402
44.39601734,-0.02615534
44.40851734,-0.02771477
44.42101734,-0.02913594
44.43351734,-0.02407369
44.44601733,-0.02266685
44.45851733,-0.02881641
44.47101733,-0.02517054
44.48351733,-0.02199204
44.49601733,-0.02423583
44.50851733,-0.02537800
44.52101733,-0.02450288
44.53351733,-0.02564266
44.54601733,-0.02546860
44.55851733,-0.02683491
44.57101733,-0.02489872
44.58351733,-0.02715920
44.59601733,-0.02782209
44.60851733,-0.02835144
44.62101732,-0.02611480
44.63351732,-0.02121231
44.64601732,-0.02356340
44.65851732,-0.02734756
44.67101732,-0.02569991
44.68351732,-0.02172497
44.69601732,-0.02553536
44.70851732,-0.02792461
44.72101732,-0.02583820
44.73351732,-0.02278368
44.74601732,-0.02599556
44.75851732,-0.02468887
44.77101732,-0.02366832
44.78351731,-0.02159144
44.79601731,-0.02100248
44.80851731,-0.02329157
44.82101731,-0.02038251
44.83351731,-0.02069012
44.84601731,-0.02210172
44.85851731,-0.02255001
44.87101731,-0.02095240
44.88351731,-0.02198965
44.89601731,-0.02517769
44.90851731,-0.02219950
44.92101731,-0.02699467
44.93351731,-0.02845636
44.94601731,-0.02923607
44.95851730,-0.02722359
44.97101730,-0.02451242
44.98351730,-0.02293391
44.99601730,-0.02381616
45.00851730,-0.01778821
45.02101730,-0.01737091
45.03351730,-0.02147222
45.04601730,-0.02349664
45.05851730,-0.02287906
45.07101730,-0.02133154
45.08351730,-0.02312465
45.09601730,-0.02277893
45.10851730,-0.02454580
45.12101729,-0.02334404
45.13351729,-0.02976304
45.14601729,-0.02735473
45.15851729,-0.02787692
45.17101729,-0.02569035
45.18351729,-0.02797706
45.19601729,-0.02439559
45.20851729,-0.02130531
45.22101729,-0.02392583
45.23351729,-0.02156522
45.24601729,-0.02361110
45.25851729,-0.02599319
45.27101729,-0.02807959
45.28351729,-0.02589543
45.29601728,-0.02584534
45.30851728,-0.02882358
45.32101728,-0.02918123
45.33351728,-0.03058808
45.34601728,-0.02767187
45.35851728,-0.02611957
45.37101728,-0.02506325
45.38351728,-0.02558067
45.39601728,-0.02419051
45.40851728,-0.02459827
45.42101728,-0.02453865
45.43351728,-0.02698274
45.44601728,-0.02434313
45.45851727,-0.02855889
45.47101727,-0.02544475
45.48351727,-0.02330589
45.49601727,-0.02667752
45.50851727,-0.02672283
45.52101727,-0.02350856
45.53351727,-0.02445043
45.54601727,-0.02355626
45.55851727,-0.02412137
45.57101727,-0.02308413
45.58351727,-0.02595981
45.59601727,-0.02554252
45.60851727,-0.02783401
45.62101727,-0.02474848
45.63351726,-0.02079265
45.64601726,-0.02203735
45.65851726,-0.02454342
45.67101726,-0.02476280
45.68351726,-0.02372077
