Time,Average(B)
(us),(mV)

65.90424358,-0.02069012
65.91674358,-0.02214942
65.92924358,-0.02251186
65.94174358,-0.02521823
65.95424358,-0.02657023
65.96674358,-0.02407131
65.97924358,-0.02512046
65.99174357,-0.02590019
66.00424357,-0.02176789
66.01674357,-0.02312467
66.02924357,-0.02302689
66.04174357,-0.02308173
66.05424357,-0.02459590
66.06674357,-0.02683013
66.07924357,-0.02559021
66.09174357,-0.01980786
66.10424357,-0.02110025
66.11674357,-0.02282184
66.12924357,-0.02737142
66.14174357,-0.02596696
66.15424356,-0.02584535
66.16674356,-0.02635562
66.17924356,-0.02335357
66.19174356,-0.02290291
66.20424356,-0.02444805
66.21674356,-0.02548529
66.22924356,-0.02271454
66.24174356,-0.02521108
66.25424356,-0.02463881
66.26674356,-0.02548530
66.27924356,-0.02657740
66.29174356,-0.02277892
66.30424356,-0.02213749
66.31674356,-0.02494879
66.32924355,-0.02308413
66.34174355,-0.02438128
66.35424355,-0.02642240
66.36674355,-0.02198965
66.37924355,-0.02224478
66.39174355,-0.02298874
66.40424355,-0.02423822
66.41674355,-0.01928327
66.42924355,-0.01943587
66.44174355,-0.02469842
66.45424355,-0.02585966
66.46674355,-0.02849211
66.47924355,-0.02574521
66.49174354,-0.02449573
66.50424354,-0.02480572
66.51674354,-0.02178698
66.52924354,-0.02510854
66.54174354,-0.02203257
66.55424354,-0.02621732
66.56674354,-0.02648201
66.57924354,-0.02429067
66.59174354,-0.02460782
66.60424354,-0.02345134
66.61674354,-0.02157715
66.62924354,-0.02438844
66.64174354,-0.02293391
66.65424354,-0.01975539
66.66674353,-0.02391392
66.67924353,-0.02131246
66.69174353,-0.02214941
66.70424353,-0.02490826
66.71674353,-0.02429307
66.72924353,-0.02720450
66.74174353,-0.02626025
66.75424353,-0.02260961
66.76674353,-0.02319619
66.77924353,-0.02230202
66.79174353,-0.02444089
66.80424353,-0.02121470
66.81674353,-0.02125999
66.82924352,-0.02111216
66.84174352,-0.02506562
66.85424352,-0.02308650
66.86674352,-0.02257148
66.87924352,-0.02308413
66.89174352,-0.02054228
66.90424352,-0.02501556
66.91674352,-0.02511808
66.92924352,-0.02506800
66.94174352,-0.02755740
66.95424352,-0.02838960
66.96674352,-0.02814160
66.97924352,-0.02292438
66.99174352,-0.02354909
67.00424351,-0.02265492
67.01674351,-0.02354910
67.02924351,-0.02239740
67.04174351,-0.02391153
67.05424351,-0.02578812
67.06674351,-0.02424059
67.07924351,-0.01864662
67.09174351,-0.02063765
67.10424351,-0.02073542
67.11674351,-0.01984840
67.12924351,-0.02141500
67.14174351,-0.02495831
67.15424351,-0.02213033
67.16674350,-0.01985556
67.17924350,-0.01907582
67.19174350,-0.02350380
67.20424350,-0.02610764
67.21674350,-0.02590257
67.22924350,-0.02511809
67.24174350,-0.02699467
67.25424350,-0.02033005
67.26674350,-0.01798372
67.27924350,-0.01606661
67.29174350,-0.01711101
67.30424350,-0.02064005
67.31674350,-0.02265968
67.32924350,-0.02105494
67.34174349,-0.02058757
67.35424349,-0.02084988
67.36674349,-0.02182751
67.37924349,-0.02401645
67.39174349,-0.02792939
67.40424349,-0.02335119
67.41674349,-0.02678007
67.42924349,-0.02315328
67.44174349,-0.02022275
67.45424349,-0.02220426
67.46674349,-0.02209935
67.47924349,-0.02156998
67.49174349,-0.02730466
67.50424348,-0.02422866
67.51674348,-0.02204688
67.52924348,-0.01989608
67.54174348,-0.02194673
67.55424348,-0.02261200
67.56674348,-0.02488917
67.57924348,-0.02589066
67.59174348,-0.02475326
67.60424348,-0.02072589
67.61674348,-0.01877538
67.62924348,-0.01819595
67.64174348,-0.01969818
67.65424348,-0.02725934
67.66674348,-0.02456013
67.67924347,-0.02162960
67.69174347,-0.02166297
67.70424347,-0.02001769
67.71674347,-0.02031574
67.72924347,-0.02485103
67.74174347,-0.02522778
67.75424347,-0.02428352
67.76674347,-0.02298399
67.77924347,-0.02027523
67.79174347,-0.02010592
67.80424347,-0.02026807
67.81674347,-0.02080456
67.82924347,-0.02100964
67.84174346,-0.02173214
67.85424346,-0.02333926
67.86674346,-0.02392584
67.87924346,-0.01777629
67.89174346,-0.01918312
67.90424346,-0.02515147
67.91674346,-0.02183228
67.92924346,-0.02575712
67.94174346,-0.02892371
67.95424346,-0.02595265
67.96674346,-0.02455535
67.97924346,-0.02454342
67.99174346,-0.02840152
68.00424345,-0.02876157
68.01674345,-0.02273599
68.02924345,-0.02115508
68.04174345,-0.02272169
68.05424345,-0.02542091
68.06674345,-0.02621495
68.07924345,-0.02797469
68.09174345,-0.02427875
68.10424345,-0.02256670
68.11674345,-0.02606473
68.12924345,-0.02684206
68.14174345,-0.02064243
68.15424345,-0.01856077
68.16674345,-0.01829371
68.17924344,-0.02053990
68.19174344,-0.02413330
68.20424344,-0.02319144
68.21674344,-0.02766710
68.22924344,-0.02656784
68.24174344,-0.02202542
68.25424344,-0.02334166
68.26674344,-0.02490349
68.27924344,-0.02474610
68.29174344,-0.02209457
68.30424344,-0.02095240
68.31674344,-0.01793127
68.32924344,-0.02011307
68.34174343,-0.02480572
68.35424343,-0.02276460
68.36674343,-0.02121469
68.37924343,-0.02408800
68.39174343,-0.02387102
68.40424343,-0.01871577
68.41674343,-0.02287190
68.42924343,-0.02026806
68.44174343,-0.02341558
68.45424343,-0.02283137
68.46674343,-0.02735949
68.47924343,-0.02198250
68.49174343,-0.02370887
68.50424343,-0.02470557
68.51674342,-0.02563553
68.52924342,-0.02767425
68.54174342,-0.02647485
68.55424342,-0.02683967
68.56674342,-0.01975063
68.57924342,-0.01823411
68.59174342,-0.02249993
68.60424342,-0.02523016
68.61674342,-0.02520632
68.62924342,-0.02512048
68.64174342,-0.02397116
68.65424342,-0.02241647
68.66674342,-0.02078549
68.67924341,-0.02407367
68.69174341,-0.02182750
68.70424341,-0.02314135
68.71674341,-0.02235924
68.72924341,-0.02099294
68.74174341,-0.02366594
68.75424341,-0.02408084
68.76674341,-0.02318905
68.77924341,-0.02329873
68.79174341,-0.02333927
68.80424341,-0.02318904
68.81674341,-0.02339888
68.82924341,-0.02512524
68.84174341,-0.02313659
68.85424340,-0.02218995
68.86674340,-0.01979117
68.87924340,-0.02595503
68.89174340,-0.02856127
68.90424340,-0.02922178
68.91674340,-0.02709721
68.92924340,-0.02548768
68.94174340,-0.02590496
68.95424340,-0.02522063
68.96674340,-0.02506801
68.97924340,-0.02351333
68.99174340,-0.02016315
69.00424340,-0.02063526
69.01674339,-0.02573327
69.02924339,-0.02647724
69.04174339,-0.02126953
69.05424339,-0.01698227
69.06674339,-0.01840102
69.07924339,-0.01849401
69.09174339,-0.02078786
69.10424339,-0.02382809
69.11674339,-0.02548768
69.12924339,-0.02298636
69.14174339,-0.02485342
69.15424339,-0.02077595
69.16674339,-0.02313182
69.17924339,-0.02257146
69.19174338,-0.03126051
69.20424338,-0.02865425
69.21674338,-0.02537800
69.22924338,-0.02182751
69.24174338,-0.02099056
69.25424338,-0.02016552
69.26674338,-0.02339887
69.27924338,-0.02714490
69.29174338,-0.02913594
69.30424338,-0.02851596
69.31674338,-0.02892371
69.32924338,-0.02672999
69.34174338,-0.03027571
69.35424337,-0.03001579
69.36674337,-0.03142743
69.37924337,-0.02761226
69.39174337,-0.02611480
69.40424337,-0.02600751
69.41674337,-0.02370885
69.42924337,-0.02339887
69.44174337,-0.02194195
69.45424337,-0.02762418
69.46674337,-0.02786739
69.47924337,-0.02588828
69.49174337,-0.02334164
69.50424337,-0.02309605
69.51674337,-0.02177981
69.52924336,-0.02073305
69.54174336,-0.01829848
69.55424336,-0.02240454
69.56674336,-0.02329157
69.57924336,-0.02287191
69.59174336,-0.02116462
69.60424336,-0.01755929
69.61674336,-0.01892561
69.62924336,-0.02552583
69.64174336,-0.02620064
69.65424336,-0.02683013
69.66674336,-0.02516578
69.67924336,-0.02594789
69.69174335,-0.02804145
69.70424335,-0.02131008
69.71674335,-0.02314375
69.72924335,-0.02557352
69.74174335,-0.02376609
69.75424335,-0.02475564
69.76674335,-0.02559260
69.77924335,-0.02412376
69.79174335,-0.02579051
69.80424335,-0.02651777
69.81674335,-0.02225671
69.82924335,-0.02011784
69.84174335,-0.01850117
69.85424335,-0.02172736
69.86674334,-0.02340365
69.87924334,-0.02251662
69.89174334,-0.02199203
69.90424334,-0.02260724
69.91674334,-0.02262869
69.92924334,-0.01944542
69.94174334,-0.02210411
69.95424334,-0.02200396
69.96674334,-0.02375416
69.97924334,-0.02240933
69.99174334,-0.02559738
70.00424334,-0.02444089
70.01674334,-0.02407845
70.02924333,-0.02153899
70.04174333,-0.02240932
70.05424333,-0.02622210
70.06674333,-0.02386623
70.07924333,-0.02198727
70.09174333,-0.02469603
70.10424333,-0.02890941
70.11674333,-0.02798899
70.12924333,-0.02349664
70.14174333,-0.02444566
70.15424333,-0.02255240
70.16674333,-0.02209458
70.17924333,-0.02261200
70.19174333,-0.02298398
70.20424332,-0.02298399
70.21674332,-0.02313182
70.22924332,-0.02110501
70.24174332,-0.01969817
70.25424332,-0.02229962
70.26674332,-0.01994615
70.27924332,-0.01971010
70.29174332,-0.01827940
70.30424332,-0.01892322
70.31674332,-0.02193006
70.32924332,-0.02315089
70.34174332,-0.02195151
70.35424332,-0.02318189
70.36674331,-0.02068535
70.37924331,-0.02210172
70.39174331,-0.02048744
70.40424331,-0.02230201
70.41674331,-0.01929044
70.42924331,-0.02308889
70.44174331,-0.02391153
70.45424331,-0.02480334
70.46674331,-0.02465311
70.47924331,-0.02297921
70.49174331,-0.02468888
70.50424331,-0.02604565
70.51674331,-0.02705905
70.52924331,-0.02635562
70.54174330,-0.02606474
70.55424330,-0.02131008
70.56674330,-0.02688974
70.57924330,-0.02470557
70.59174330,-0.02454820
70.60424330,-0.02048028
70.61674330,-0.02125522
70.62924330,-0.02341319
70.64174330,-0.02225194
70.65424330,-0.02709720
70.66674330,-0.02331304
70.67924330,-0.02574281
70.69174330,-0.03097197
70.70424329,-0.02688497
70.71674329,-0.02933623
70.72924329,-0.02777916
70.74174329,-0.02611004
70.75424329,-0.02363018
70.76674329,-0.02305790
70.77924329,-0.02172021
70.79174329,-0.02266923
70.80424329,-0.02610764
70.81674329,-0.02858988
70.82924329,-0.02709242
70.84174329,-0.02537323
70.85424329,-0.02068058
70.86674329,-0.02537084
70.87924328,-0.02339887
70.89174328,-0.02257623
70.90424328,-0.02158669
70.91674328,-0.02330588
70.92924328,-0.02317950
70.94174328,-0.02334642
70.95424328,-0.02408084
70.96674328,-0.02475087
70.97924328,-0.02345134
70.99174328,-0.01807673
71.00424328,-0.01705139
71.01674328,-0.02268354
71.02924328,-0.02527546
71.04174327,-0.02480096
71.05424327,-0.02517292
71.06674327,-0.02387100
71.07924327,-0.02395922
71.09174327,-0.02606234
71.10424327,-0.02157238
71.11674327,-0.01979355
71.12924327,-0.02370886
71.14174327,-0.02282899
71.15424327,-0.02298636
71.16674327,-0.01763084
71.17924327,-0.01891845
71.19174327,-0.02031814
71.20424327,-0.02156522
71.21674326,-0.02043020
71.22924326,-0.02198488
71.24174326,-0.02595027
71.25424326,-0.02486533
71.26674326,-0.01985555
71.27924326,-0.01975778
71.29174326,-0.02551867
71.30424326,-0.02625787
71.31674326,-0.02532553
71.32924326,-0.02579289
71.34174326,-0.02438605
71.35424326,-0.02626501
71.36674326,-0.02672522
71.37924325,-0.02186566
71.39174325,-0.01861324
71.40424325,-0.02239741
71.41674325,-0.02339171
71.42924325,-0.02288859
71.44174325,-0.01918311
71.45424325,-0.02328681
71.46674325,-0.02335119
71.47924325,-0.02481526
71.49174325,-0.02324387
71.50424325,-0.02224478
71.51674325,-0.02469365
71.52924325,-0.02427159
71.54174324,-0.02506324
71.55424324,-0.02188474
71.56674324,-0.01839385
71.57924324,-0.01652205
71.59174324,-0.01636705
71.60424324,-0.02122424
71.61674324,-0.02460304
71.62924324,-0.02424536
71.64174324,-0.02563791
71.65424324,-0.02527784
71.66674324,-0.02173929
71.67924324,-0.02168206
71.69174324,-0.02495356
71.70424324,-0.02553298
71.71674323,-0.02203018
71.72924323,-0.02168683
71.74174323,-0.02407846
71.75424323,-0.02907631
71.76674323,-0.02916931
71.77924323,-0.02563790
71.79174323,-0.02759793
71.80424323,-0.02621734
71.81674323,-0.02270500
71.82924323,-0.02176552
71.84174323,-0.02265492
71.85424323,-0.02381855
71.86674323,-0.02673237
71.87924322,-0.02412614
71.89174322,-0.01903290
71.90424322,-0.01875630
71.91674322,-0.02329634
71.92924322,-0.02043021
71.94174322,-0.02324627
71.95424322,-0.02011784
71.96674322,-0.02612433
71.97924322,-0.02662508
71.99174322,-0.02455058
72.00424322,-0.02501556
72.01674322,-0.02210888
72.02924322,-0.02433598
72.04174322,-0.02520870
72.05424321,-0.02575951
72.06674321,-0.01662935
72.07924321,-0.02205404
72.09174321,-0.02454580
72.10424321,-0.02365402
72.11674321,-0.02105255
72.12924321,-0.02167014
72.14174321,-0.02152229
72.15424321,-0.01891605
72.16674321,-0.02106208
72.17924321,-0.02027284
72.19174321,-0.02115985
72.20424321,-0.02246177
72.21674320,-0.02553774
72.22924320,-0.02298398
72.24174320,-0.02328680
72.25424320,-0.02324151
72.26674320,-0.02027044
72.27924320,-0.02278129
72.29174320,-0.02214942
72.30424320,-0.02713773
72.31674320,-0.01932143
72.32924320,-0.01776674
72.34174320,-0.02074256
72.35424320,-0.02036104
72.36674320,-0.02037535
72.37924320,-0.02366356
72.39174319,-0.02559497
72.40424319,-0.02376132
72.41674319,-0.02662030
72.42924319,-0.02467934
72.44174319,-0.02281947
72.45424319,-0.02182750
72.46674319,-0.01803620
72.47924319,-0.01766897
72.49174319,-0.02120993
72.50424319,-0.02131485
72.51674319,-0.02559022
72.52924319,-0.02459589
72.54174319,-0.02185136
72.55424318,-0.01980546
72.56674318,-0.02276699
72.57924318,-0.02281945
72.59174318,-0.02636516
72.60424318,-0.02632701
72.61674318,-0.02595266
72.62924318,-0.02146984
72.64174318,-0.01918074
72.65424318,-0.01599746
72.66674318,-0.01762368
72.67924318,-0.01495545
72.69174318,-0.02100486
72.70424318,-0.01859892
72.71674318,-0.02141498
72.72924317,-0.02115746
72.74174317,-0.02433836
72.75424317,-0.02782925
72.76674317,-0.02340125
72.77924317,-0.02349903
72.79174317,-0.02829660
72.80424317,-0.02481526
72.81674317,-0.02147461
72.82924317,-0.02011546
72.84174317,-0.02183943
72.85424317,-0.02365878
72.86674317,-0.01693456
72.87924317,-0.01963856
72.89174316,-0.02277175
72.90424316,-0.02162722
72.91674316,-0.01979594
72.92924316,-0.01943110
72.94174316,-0.02136730
72.95424316,-0.02307697
72.96674316,-0.02439321
72.97924316,-0.02432166
72.99174316,-0.01876107
73.00424316,-0.02167490
73.01674316,-0.02198489
73.02924316,-0.02365163
73.04174316,-0.02317951
73.05424316,-0.02536846
73.06674315,-0.02242124
73.07924315,-0.02464356
73.09174315,-0.02714012
73.10424315,-0.02397594
73.11674315,-0.02374702
73.12924315,-0.02435028
73.14174315,-0.02158430
73.15424315,-0.02666799
73.16674315,-0.03210223
73.17924315,-0.02975111
73.19174315,-0.02632223
73.20424315,-0.02810584
73.21674315,-0.02397830
73.22924314,-0.02314851
73.24174314,-0.01933573
73.25424314,-0.02088326
73.26674314,-0.02553536
73.27924314,-0.02094526
73.29174314,-0.02429544
73.30424314,-0.02309366
73.31674314,-0.02085941
73.32924314,-0.02162244
73.34174314,-0.02548769
73.35424314,-0.02986320
73.36674314,-0.02824176
73.37924314,-0.02511092
73.39174314,-0.02371602
73.40424313,-0.02257146
73.41674313,-0.02664892
73.42924313,-0.02861374
73.44174313,-0.02459827
73.45424313,-0.02612674
73.46674313,-0.02626263
73.47924313,-0.02273600
73.49174313,-0.02413807
73.50424313,-0.02345373
73.51674313,-0.02429544
73.52924313,-0.02293389
73.54174313,-0.02501793
73.55424313,-0.02626500
73.56674312,-0.02480334
73.57924312,-0.01995093
73.59174312,-0.02464356
73.60424312,-0.02657739
73.61674312,-0.02110502
73.62924312,-0.02099532
73.64174312,-0.02277892
73.65424312,-0.02063764
73.66674312,-0.02078550
73.67924312,-0.02381617
73.69174312,-0.02439082
73.70424312,-0.02184182
73.71674312,-0.02382331
73.72924312,-0.02559975
73.74174311,-0.02538753
73.75424311,-0.02130529
73.76674311,-0.01948594
73.77924311,-0.02325105
73.79174311,-0.02360395
73.80424311,-0.02740719
73.81674311,-0.02360394
73.82924311,-0.02516816
73.84174311,-0.02709482
73.85424311,-0.02293391
73.86674311,-0.02053513
73.87924311,-0.02116462
73.89174311,-0.01569225
73.90424310,-0.01679864
73.91674310,-0.01676765
73.92924310,-0.02079026
73.94174310,-0.01855363
73.95424310,-0.02122662
73.96674310,-0.02594074
73.97924310,-0.02246654
73.99174310,-0.02026806
74.00424310,-0.02004392
74.01674310,-0.02084510
74.02924310,-0.02153421
74.04174310,-0.01960042
74.05424310,-0.01891607
74.06674310,-0.02387340
74.07924309,-0.03064768
74.09174309,-0.02949598
74.10424309,-0.02929093
74.11674309,-0.02825605
74.12924309,-0.02349187
74.14174309,-0.02018222
74.15424309,-0.02236402
74.16674309,-0.02324626
74.17924309,-0.02199681
74.19174309,-0.02930045
74.20424309,-0.02434551
74.21674309,-0.02469842
74.22924309,-0.02522061
74.24174308,-0.02552583
74.25424308,-0.02454343
74.26674308,-0.02240217
74.27924308,-0.02261438
74.29174308,-0.02105257
74.30424308,-0.01716586
74.31674308,-0.01600223
74.32924308,-0.01594739
74.34174308,-0.02189189
74.35424308,-0.02063289
74.36674308,-0.02026091
74.37924308,-0.02448620
74.39174308,-0.02396161
74.40424308,-0.02214942
74.41674307,-0.02329636
74.42924307,-0.02595026
74.44174307,-0.02579290
74.45424307,-0.02830137
74.46674307,-0.02459588
74.47924307,-0.02343943
74.49174307,-0.02059236
74.50424307,-0.02348949
74.51674307,-0.02293390
74.52924307,-0.02172974
74.54174307,-0.02292914
74.55424307,-0.02449335
74.56674307,-0.02460781
74.57924306,-0.02089041
74.59174306,-0.01511043
74.60424306,-0.01635990
74.61674306,-0.02052557
74.62924306,-0.01833902
74.64174306,-0.02365640
74.65424306,-0.02162483
74.66674306,-0.02001532
74.67924306,-0.02245700
74.69174306,-0.02387101
74.70424306,-0.02517531
74.71674306,-0.02747396
74.72924306,-0.03054038
74.74174306,-0.02939107
74.75424305,-0.02907632
74.76674305,-0.02964859
74.77924305,-0.02658931
74.79174305,-0.02392345
74.80424305,-0.02528501
74.81674305,-0.02213273
74.82924305,-0.02203973
74.84174305,-0.02099771
74.85424305,-0.02115033
74.86674305,-0.02187758
74.87924305,-0.02234733
74.89174305,-0.02283615
74.90424305,-0.02199919
74.91674304,-0.02193481
74.92924304,-0.02367786
74.94174304,-0.02388054
74.95424304,-0.02293153
74.96674304,-0.02230441
74.97924304,-0.01778582
74.99174304,-0.01824365
75.00424304,-0.02027044
75.01674304,-0.02418100
75.02924304,-0.02580005
75.04174304,-0.02152945
75.05424304,-0.02272169
75.06674304,-0.02406654
75.07924303,-0.02397593
75.09174303,-0.02942922
75.10424303,-0.02678961
75.11674303,-0.02341080
75.12924303,-0.02349664
75.14174303,-0.02178458
75.15424303,-0.02502510
75.16674303,-0.02328681
75.17924303,-0.02553538
75.19174303,-0.02490109
75.20424303,-0.02517532
75.21674303,-0.02752403
75.22924303,-0.02589780
75.24174303,-0.02319382
75.25424302,-0.02413807
75.26674302,-0.02530884
75.27924302,-0.02302452
75.29174302,-0.02219710
75.30424302,-0.02316042
75.31674302,-0.01984840
75.32924302,-0.02553776
75.34174302,-0.02521824
75.35424302,-0.02694698
75.36674302,-0.02474133
75.37924302,-0.02523017
75.39174302,-0.02382571
75.40424302,-0.02704951
75.41674301,-0.02262631
75.42924301,-0.02595982
75.44174301,-0.02469603
75.45424301,-0.02219233
75.46674301,-0.02428828
75.47924301,-0.02578576
75.49174301,-0.02277415
75.50424301,-0.01823648
75.51674301,-0.02147223
75.52924301,-0.02312705
75.54174301,-0.02314851
75.55424301,-0.02345849
75.56674301,-0.02626025
75.57924301,-0.02245701
75.59174300,-0.01965287
75.60424300,-0.02210172
75.61674300,-0.01965286
75.62924300,-0.02288383
75.64174300,-0.02083796
75.65424300,-0.02459589
75.66674300,-0.02309128
75.67924300,-0.02387578
75.69174300,-0.02294105
75.70424300,-0.02314375
75.71674300,-0.02283137
75.72924300,-0.02724504
75.74174300,-0.02486771
75.75424299,-0.02548052
75.76674299,-0.02173451
75.77924299,-0.01798373
75.79174299,-0.02355864
75.80424299,-0.02116700
75.81674299,-0.02214940
75.82924299,-0.02225432
75.84174299,-0.02345372
75.85424299,-0.02684682
75.86674299,-0.02372556
75.87924299,-0.02501555
75.89174299,-0.02585250
75.90424299,-0.02100248
75.91674299,-0.01840339
75.92924298,-0.02199920
75.94174298,-0.02438367
75.95424298,-0.02428353
75.96674298,-0.02595503
75.97924298,-0.02094526
75.99174298,-0.02017984
76.00424298,-0.02370409
76.01674298,-0.01947642
76.02924298,-0.02037776
76.04174298,-0.02308650
76.05424298,-0.02402361
76.06674298,-0.01856077
76.07924298,-0.02444805
76.09174297,-0.02522538
76.10424297,-0.02168682
76.11674297,-0.01650060
76.12924297,-0.02043737
76.14174297,-0.02448859
76.15424297,-0.02502034
76.16674297,-0.02646532
76.17924297,-0.02520631
76.19174297,-0.02371840
76.20424297,-0.02791508
76.21674297,-0.02334642
76.22924297,-0.02231394
76.24174297,-0.02485340
76.25424297,-0.02990374
76.26674296,-0.02637710
76.27924296,-0.03058330
76.29174296,-0.02615532
76.30424296,-0.02480573
76.31674296,-0.02287192
76.32924296,-0.01953365
76.34174296,-0.02376132
76.35424296,-0.02142452
76.36674296,-0.01787405
76.37924296,-0.02099771
76.39174296,-0.02511808
76.40424296,-0.02043020
76.41674296,-0.02448380
76.42924295,-0.02413329
76.44174295,-0.02298637
76.45424295,-0.01995808
76.46674295,-0.02317952
76.47924295,-0.02392823
76.49174295,-0.02418099
76.50424295,-0.02469128
76.51674295,-0.02275746
76.52924295,-0.02046598
76.54174295,-0.02232109
76.55424295,-0.01981263
76.56674295,-0.02244746
76.57924295,-0.02309128
76.59174295,-0.02455536
76.60424294,-0.02589304
76.61674294,-0.02256430
76.62924294,-0.02469365
76.64174294,-0.02152229
76.65424294,-0.01855362
76.66674294,-0.01880875
76.67924294,-0.02507039
76.69174294,-0.02485579
76.70424294,-0.02251661
76.71674294,-0.02141499
76.72924294,-0.02193480
76.74174294,-0.02454582
76.75424294,-0.02573566
76.76674293,-0.02234732
76.77924293,-0.02239263
76.79174293,-0.02596220
76.80424293,-0.02233777
76.81674293,-0.02354671
76.82924293,-0.02371363
76.84174293,-0.02319143
76.85424293,-0.02345372
76.86674293,-0.02375893
76.87924293,-0.02481049
76.89174293,-0.02523016
76.90424293,-0.02767425
76.91674293,-0.02485579
76.92924293,-0.02538992
76.94174292,-0.02239740
76.95424292,-0.02340603
76.96674292,-0.02219950
76.97924292,-0.01915928
76.99174292,-0.02432882
77.00424292,-0.02115509
77.01674292,-0.02349903
77.02924292,-0.02298158
77.04174292,-0.02630794
77.05424292,-0.02824175
77.06674292,-0.02929569
77.07924292,-0.02391392
77.09174292,-0.02131008
77.10424291,-0.02213987
77.11674291,-0.01911874
77.12924291,-0.02065912
77.14174291,-0.01903767
77.15424291,-0.02131006
77.16674291,-0.02069488
77.17924291,-0.02897616
77.19174291,-0.02335356
77.20424291,-0.02340126
77.21674291,-0.02246655
77.22924291,-0.02251185
77.24174291,-0.02208741
77.25424291,-0.02302690
77.26674291,-0.02122425
77.27924290,-0.01776913
77.29174290,-0.01537750
77.30424290,-0.02016076
77.31674290,-0.02298160
77.32924290,-0.02355149
77.34174290,-0.02267638
77.35424290,-0.02303168
77.36674290,-0.02251184
77.37924290,-0.02522777
77.39174290,-0.02391869
77.40424290,-0.02359680
77.41674290,-0.01938819
77.42924290,-0.01924273
77.44174289,-0.01994855
77.45424289,-0.02458635
77.46674289,-0.01906866
77.47924289,-0.02115507
77.49174289,-0.02308173
77.50424289,-0.02620303
77.51674289,-0.02298636
77.52924289,-0.02449096
77.54174289,-0.02526116
77.55424289,-0.02615056
77.56674289,-0.02376371
77.57924289,-0.02620303
77.59174289,-0.02120754
77.60424289,-0.01756645
77.61674288,-0.02012737
77.62924288,-0.02239741
77.64174288,-0.02270978
77.65424288,-0.02744533
77.66674288,-0.02798184
77.67924288,-0.02512285
77.69174288,-0.02604326
77.70424288,-0.02528024
77.71674288,-0.02268114
77.72924288,-0.02299113
77.74174288,-0.02762417
77.75424288,-0.02647248
77.76674288,-0.02032291
77.77924287,-0.02131724
77.79174287,-0.02235687
77.80424287,-0.02390916
77.81674287,-0.02277653
77.82924287,-0.02605281
77.84174287,-0.02230679
77.85424287,-0.02344895
77.86674287,-0.02007969
77.87924287,-0.01965287
77.89174287,-0.01912114
77.90424287,-0.02132199
77.91674287,-0.01772621
77.92924287,-0.02225672
77.94174287,-0.02199681
77.95424286,-0.02173214
77.96674286,-0.02105255
77.97924286,-0.01999624
77.99174286,-0.02245701
78.00424286,-0.01938103
78.01674286,-0.02053751
78.02924286,-0.01965049
78.04174286,-0.02156999
78.05424286,-0.02470319
78.06674286,-0.03032101
78.07924286,-0.02720691
78.09174286,-0.02198966
78.10424286,-0.02318904
78.11674285,-0.02244031
78.12924285,-0.02229724
78.14174285,-0.02631272
78.15424285,-0.02069250
78.16674285,-0.01991994
78.17924285,-0.02256907
78.19174285,-0.01833664
78.20424285,-0.01865138
78.21674285,-0.01880160
78.22924285,-0.01891605
78.24174285,-0.02251901
78.25424285,-0.02491064
78.26674285,-0.02375417
78.27924284,-0.02652253
78.29174284,-0.02667754
78.30424284,-0.02596219
78.31674284,-0.02011784
78.32924284,-0.01985078
78.34174284,-0.01933095
78.35424284,-0.02022276
78.36674284,-0.01948833
78.37924284,-0.02022276
78.39174284,-0.02471034
78.40424284,-0.02600511
78.41674284,-0.02412376
78.42924284,-0.02230679
78.44174284,-0.02333688
78.45424283,-0.02386147
78.46674283,-0.02319142
78.47924283,-0.02079027
78.49174283,-0.02219471
78.50424283,-0.02470081
78.51674283,-0.02276223
78.52924283,-0.02025614
78.54174283,-0.02132200
78.55424283,-0.01782397
78.56674283,-0.02443136
78.57924283,-0.02601227
78.59174283,-0.02405700
78.60424283,-0.01942157
78.61674282,-0.01558733
78.62924282,-0.02179413
78.64174282,-0.02642000
78.65424282,-0.02162483
78.66674282,-0.01882784
78.67924282,-0.01859892
78.69174282,-0.02339412
78.70424282,-0.02491303
78.71674282,-0.02823460
78.72924282,-0.02642716
78.74174282,-0.02605757
78.75424282,-0.02667516
78.76674282,-0.02507040
78.77924282,-0.02481764
78.79174281,-0.02402123
78.80424281,-0.02485818
78.81674281,-0.02219710
78.82924281,-0.02027522
78.84174281,-0.02136491
78.85424281,-0.01933335
78.86674281,-0.02183467
78.87924281,-0.02517532
78.89174281,-0.02391630
78.90424281,-0.02208264
78.91674281,-0.02319860
78.92924281,-0.02157475
78.94174281,-0.02114316
78.95424280,-0.02307937
78.96674280,-0.02964620
78.97924280,-0.02685637
78.99174280,-0.02481287
79.00424280,-0.02736188
79.01674280,-0.02547814
79.02924280,-0.02412375
79.04174280,-0.02424536
79.05424280,-0.02596219
79.06674280,-0.02573328
79.07924280,-0.02642241
79.09174280,-0.02626740
79.10424280,-0.02397831
79.11674280,-0.02130292
79.12924279,-0.02377325
79.14174279,-0.02814399
79.15424279,-0.02450528
79.16674279,-0.02064481
79.17924279,-0.02065434
79.19174279,-0.02007253
79.20424279,-0.02329634
79.21674279,-0.02777916
79.22924279,-0.02917170
79.24174279,-0.03133442
79.25424279,-0.02537322
79.26674279,-0.02881879
79.27924279,-0.02719735
79.29174278,-0.03048793
79.30424278,-0.03079553
79.31674278,-0.02766710
79.32924278,-0.02183944
