Time,Average(B)
11.40510988,-0.02043259
11.41760988,-0.01747345
11.43010988,-0.01459777
11.44260988,-0.01406842
11.45510988,-0.01974824
11.46760988,-0.01688687
11.48010988,-0.01718254
11.49260988,-0.01585439
11.50510988,-0.01734708
11.51760988,-0.01704187
11.53010988,-0.01761175
11.54260988,-0.02106686
11.55510987,-0.01744961
11.56760987,-0.01955271
11.58010987,-0.02053274
11.59260987,-0.01969578
11.60510987,-0.01777390
11.61760987,-0.02074257
11.63010987,-0.02512286
11.64260987,-0.02964859
11.65510987,-0.02120754
11.66760987,-0.02089518
11.68010987,-0.01558495
11.69260987,-0.01886837
11.70510987,-0.01939534
11.71760986,-0.01953603
11.73010986,-0.01928089
11.74260986,-0.01720162
11.75510986,-0.01319808
11.76760986,-0.01881114
11.78010986,-0.02299830
11.79260986,-0.02011546
11.80510986,-0.01859415
11.81760986,-0.01990562
11.83010986,-0.02131007
11.84260986,-0.02267638
11.85510986,-0.01974587
11.86760986,-0.01958610
11.88010986,-0.02163914
11.89260985,-0.02360394
11.90510985,-0.01715154
11.91760985,-0.01788834
11.93010985,-0.02027283
11.94260985,-0.01703947
11.95510985,-0.01809104
11.96760985,-0.01771190
11.98010985,-0.01754260
11.99260985,-0.01948596
12.00510985,-0.01959325
12.01760985,-0.01823648
12.03010985,-0.02219233
12.04260985,-0.02021560
12.05510984,-0.02037058
12.06760984,-0.01739716
12.08010984,-0.01919506
12.09260984,-0.01329346
12.10510984,-0.01756168
12.11760984,-0.01819595
12.13010984,-0.01928566
12.14260984,-0.01861085
12.15510984,-0.01840101
12.16760984,-0.01552295
12.18010984,-0.01632652
12.19260984,-0.01654112
12.20510984,-0.01771429
12.21760983,-0.02036584
12.23010983,-0.02148415
12.24260983,-0.02025852
12.25510983,-0.02174167
12.26760983,-0.02292436
12.28010983,-0.02626024
12.29260983,-0.02277415
12.30510983,-0.02188473
12.31760983,-0.02158667
12.33010983,-0.01943827
12.34260983,-0.01917121
12.35510983,-0.02318666
12.36760983,-0.01731369
12.38010983,-0.01615723
12.39260982,-0.01419241
12.40510982,-0.01755929
12.41760982,-0.01995806
12.43010982,-0.02255477
12.44260982,-0.02214942
12.45510982,-0.02310082
12.46760982,-0.02381139
12.48010982,-0.02105971
12.49260982,-0.01573278
12.50510982,-0.01552057
12.51760982,-0.01803620
12.53010982,-0.02291960
12.54260982,-0.02333927
12.55510981,-0.02240454
12.56760981,-0.02095241
12.58010981,-0.01968864
12.59260981,-0.01730415
12.60510981,-0.01860609
12.61760981,-0.01968625
12.63010981,-0.02143407
12.64260981,-0.01688210
12.65510981,-0.02048505
12.66760981,-0.02137446
12.68010981,-0.02349186
12.69260981,-0.02360155
12.70510981,-0.01901859
12.71760981,-0.01897807
12.73010980,-0.01532742
12.74260980,-0.01871576
12.75510980,-0.01892084
12.76760980,-0.01889699
12.78010980,-0.01840339
12.79260980,-0.01884930
12.80510980,-0.02006776
12.81760980,-0.01861800
12.83010980,-0.02022991
12.84260980,-0.01989609
12.85510980,-0.01818403
12.86760980,-0.02193243
12.88010980,-0.01945018
12.89260979,-0.01656735
12.90510979,-0.02110262
12.91760979,-0.02132200
12.93010979,-0.01850355
12.94260979,-0.02147698
12.95510979,-0.01761890
12.96760979,-0.01678434
12.98010979,-0.01609523
12.99260979,-0.01594737
13.00510979,-0.01939534
13.01760979,-0.01898760
13.03010979,-0.02177504
13.04260979,-0.02053035
13.05510979,-0.02105017
13.06760978,-0.01824126
13.08010978,-0.02203735
13.09260978,-0.02323913
13.10510978,-0.02511332
13.11760978,-0.02032767
13.13010978,-0.01984601
13.14260978,-0.01666750
13.15510978,-0.02046596
13.16760978,-0.01970294
13.18010978,-0.01746153
13.19260978,-0.01637183
13.20510978,-0.01990562
13.21760978,-0.02392584
13.23010977,-0.02272645
13.24260977,-0.02761941
13.25510977,-0.01876108
13.26760977,-0.01933573
13.28010977,-0.02361110
13.29260977,-0.01761652
13.30510977,-0.02058281
13.31760977,-0.01896375
13.33010977,-0.02328919
13.34260977,-0.02616249
13.35510977,-0.02366355
13.36760977,-0.02031098
13.38010977,-0.01713246
13.39260977,-0.02078788
13.40510976,-0.02307697
13.41760976,-0.01996046
13.43010976,-0.02429067
13.44260976,-0.02298159
13.45510976,-0.02043021
13.46760976,-0.01611668
13.48010976,-0.01975301
13.49260976,-0.01912350
13.50510976,-0.02126953
13.51760976,-0.02329872
13.53010976,-0.02106210
13.54260976,-0.02224716
13.55510976,-0.02276698
13.56760975,-0.01716346
13.58010975,-0.01849639
13.59260975,-0.02172975
13.60510975,-0.02012022
13.61760975,-0.01772621
13.63010975,-0.01958373
13.64260975,-0.02032768
13.65510975,-0.02226149
13.66760975,-0.02089040
13.68010975,-0.01892560
13.69260975,-0.01792650
13.70510975,-0.01974588
13.71760975,-0.02115746
13.73010975,-0.01996046
13.74260974,-0.01917358
13.75510974,-0.02058282
13.76760974,-0.02147220
13.78010974,-0.02115031
13.79260974,-0.02272406
13.80510974,-0.02021560
13.81760974,-0.01552296
13.83010974,-0.01818880
13.84260974,-0.01360583
13.85510974,-0.01537035
13.86760974,-0.01703708
13.88010974,-0.02428352
13.89260974,-0.02308651
13.90510973,-0.02417383
13.91760973,-0.02231395
13.93010973,-0.02849689
13.94260973,-0.02850166
13.95510973,-0.02240694
13.96760973,-0.02021321
13.98010973,-0.02042782
13.99260973,-0.02038013
14.00510973,-0.02017745
14.01760973,-0.02099533
14.03010973,-0.01938819
14.04260973,-0.02188235
14.05510973,-0.02203735
14.06760973,-0.02053035
14.08010972,-0.02053035
14.09260972,-0.01935005
14.10510972,-0.02152230
14.11760972,-0.01958848
14.13010972,-0.02511571
14.14260972,-0.02265968
14.15510972,-0.02219949
14.16760972,-0.02251186
14.18010972,-0.01996046
14.19260972,-0.02621971
14.20510972,-0.02778392
14.21760972,-0.02157237
14.23010972,-0.01803858
14.24260971,-0.01881354
14.25510971,-0.01823172
14.26760971,-0.01913544
14.28010971,-0.02232110
14.29260971,-0.01767375
14.30510971,-0.02182513
14.31760971,-0.02298398
14.33010971,-0.01500790
14.34260971,-0.01724454
14.35510971,-0.01923082
14.36760971,-0.02079264
14.38010971,-0.02162244
14.39260971,-0.01969340
14.40510971,-0.02089041
14.41760970,-0.02172737
14.43010970,-0.01974586
14.44260970,-0.02131963
14.45510970,-0.02152469
14.46760970,-0.02434075
14.48010970,-0.02112408
14.49260970,-0.02463879
14.50510970,-0.02584296
14.51760970,-0.02309842
14.53010970,-0.01918073
14.54260970,-0.01865616
14.55510970,-0.02396400
14.56760970,-0.02433358
14.58010969,-0.01960517
14.59260969,-0.02303167
14.60510969,-0.02163436
14.61760969,-0.01955272
14.63010969,-0.01715871
14.64260969,-0.01453816
14.65510969,-0.01474560
14.66760969,-0.01830325
14.68010969,-0.02006776
14.69260969,-0.02304359
14.70510969,-0.02578812
14.71760969,-0.02137207
14.73010969,-0.02272647
14.74260969,-0.02100963
14.75510968,-0.01896614
14.76760968,-0.01964332
14.78010968,-0.01724932
14.79260968,-0.01579717
14.80510968,-0.02229486
14.81760968,-0.02125284
14.83010968,-0.02020845
14.84260968,-0.02408323
14.85510968,-0.02474134
14.86760968,-0.01882545
14.88010968,-0.02350380
14.89260968,-0.02552821
14.90510968,-0.02318904
14.91760967,-0.02433836
14.93010967,-0.02468409
14.94260967,-0.02293629
14.95510967,-0.02235210
14.96760967,-0.01719924
14.98010967,-0.01589254
14.99260967,-0.01793365
15.00510967,-0.01734469
15.01760967,-0.02122423
15.03010967,-0.02444568
15.04260967,-0.02469127
15.05510967,-0.02455535
15.06760967,-0.02605281
15.08010967,-0.02365640
15.09260966,-0.02012737
15.10510966,-0.02343703
15.11760966,-0.02115508
15.13010966,-0.01661504
15.14260966,-0.01736137
15.15510966,-0.01673664
15.16760966,-0.01537988
15.18010966,-0.01813632
15.19260966,-0.01949788
15.20510966,-0.02057327
15.21760966,-0.02079025
15.23010966,-0.02413329
15.24260966,-0.02298160
15.25510965,-0.02329396
15.26760965,-0.01995808
15.28010965,-0.02203734
15.29260965,-0.01913544
15.30510965,-0.02084509
15.31760965,-0.02496787
15.33010965,-0.02303881
15.34260965,-0.02251901
15.35510965,-0.02208741
15.36760965,-0.01854408
15.38010965,-0.01496497
15.39260965,-0.01604754
15.40510965,-0.01620013
15.41760965,-0.02262393
15.43010964,-0.02199680
15.44260964,-0.02142214
15.45510964,-0.01844870
15.46760964,-0.01657451
15.48010964,-0.01667942
15.49260964,-0.01412088
15.50510964,-0.01834140
15.51760964,-0.01302879
15.53010964,-0.01350330
15.54260964,-0.01292387
15.55510964,-0.01954795
15.56760964,-0.01947879
15.58010964,-0.01647436
15.59260963,-0.01448570
15.60510963,-0.01835094
15.61760963,-0.02089280
15.63010963,-0.02094763
15.64260963,-0.02292198
15.65510963,-0.02527546
15.66760963,-0.02276699
15.68010963,-0.02360394
15.69260963,-0.01787644
15.70510963,-0.02006061
15.71760963,-0.01704186
15.73010963,-0.01939057
15.74260963,-0.01626690
15.75510962,-0.01652919
15.76760962,-0.01615007
15.78010962,-0.01892083
15.79260962,-0.01912828
15.80510962,-0.01944541
15.81760962,-0.01642189
15.83010962,-0.01334592
15.84260962,-0.01870145
15.85510962,-0.01520104
15.86760962,-0.01943826
15.88010962,-0.02146746
15.89260962,-0.01772621
15.90510962,-0.01896614
15.91760962,-0.01813395
15.93010961,-0.01541803
15.94260961,-0.01744483
15.95510961,-0.02132200
15.96760961,-0.01807434
15.98010961,-0.01745914
15.99260961,-0.01869669
16.00510961,-0.01995568
16.01760961,-0.01980071
16.03010961,-0.01401834
16.04260961,-0.01651489
16.05510961,-0.02226626
16.06760961,-0.02166298
16.08010961,-0.02026805
16.09260960,-0.01658166
16.10510960,-0.01902813
16.11760960,-0.01760937
16.13010960,-0.01772382
16.14260960,-0.02147461
16.15510960,-0.02115508
16.16760960,-0.02147699
16.18010960,-0.02042544
16.19260960,-0.01647674
16.20510960,-0.01746153
16.21760960,-0.01579240
16.23010960,-0.01734708
16.24260960,-0.02015837
16.25510960,-0.01929281
16.26760959,-0.01620014
16.28010959,-0.01552295
16.29260959,-0.01835332
16.30510959,-0.01703709
16.31760959,-0.01943350
16.33010959,-0.01496498
16.34260959,-0.01724931
16.35510959,-0.01885645
16.36760959,-0.01839386
16.38010959,-0.01757360
16.39260959,-0.01853693
16.40510959,-0.01802904
16.41760959,-0.01933096
16.43010958,-0.01907583
16.44260958,-0.01645766
16.45510958,-0.01885882
16.46760958,-0.01913544
16.48010958,-0.02047791
16.49260958,-0.02292436
16.50510958,-0.01912826
16.51760958,-0.01552295
16.53010958,-0.01938819
16.54260958,-0.01652444
16.55510958,-0.02125524
16.56760958,-0.02033244
16.58010958,-0.01933095
16.59260958,-0.01892799
16.60510957,-0.01982217
16.61760957,-0.01360345
16.63010957,-0.01535843
16.64260957,-0.01808628
16.65510957,-0.01533696
16.66760957,-0.01860370
16.68010957,-0.02157474
16.69260957,-0.02147222
16.70510957,-0.01511282
16.71760957,-0.01912112
16.73010957,-0.01620492
16.74260957,-0.01406364
16.75510957,-0.01500075
16.76760956,-0.02006538
16.78010956,-0.01646244
16.79260956,-0.01563741
16.80510956,-0.01912112
16.81760956,-0.01934527
16.83010956,-0.01817926
16.84260956,-0.01256381
16.85510956,-0.01542996
16.86760956,-0.01501744
16.88010956,-0.01537512
16.89260956,-0.01719208
16.90510956,-0.01697272
16.91760956,-0.01755452
16.93010956,-0.01786928
16.94260955,-0.01454292
16.95510955,-0.01750682
16.96760955,-0.01438555
16.98010955,-0.01890891
16.99260955,-0.01886362
17.00510955,-0.02010830
17.01760955,-0.01739476
17.03010955,-0.01781920
17.04260955,-0.01593070
17.05510955,-0.01755691
17.06760955,-0.01843917
17.08010955,-0.02012023
17.09260955,-0.01803142
17.10510954,-0.01417334
17.11760954,-0.01767375
17.13010954,-0.01710625
17.14260954,-0.02204688
17.15510954,-0.02782923
17.16760954,-0.02688020
17.18010954,-0.02516816
17.19260954,-0.02009637
17.20510954,-0.01850355
17.21760954,-0.01975063
17.23010954,-0.02105971
17.24260954,-0.02100725
17.25510954,-0.01827701
17.26760954,-0.02224478
17.28010953,-0.01731369
17.29260953,-0.01715154
17.30510953,-0.01746631
17.31760953,-0.01907105
17.33010953,-0.02207788
17.34260953,-0.02037060
17.35510953,-0.01939056
17.36760953,-0.02053989
17.38010953,-0.02235686
17.39260953,-0.02235209
17.40510953,-0.02074496
17.41760953,-0.02001053
17.43010953,-0.02169636
17.44260952,-0.01881592
17.45510952,-0.01809342
17.46760952,-0.02022752
17.48010952,-0.02161053
17.49260952,-0.01933096
17.50510952,-0.02073780
17.51760952,-0.01974586
17.53010952,-0.02022275
17.54260952,-0.01989846
17.55510952,-0.02360394
17.56760952,-0.01986985
17.58010952,-0.02052797
17.59260952,-0.02626979
17.60510952,-0.02219472
17.61760951,-0.02052797
17.63010951,-0.02536846
17.64260951,-0.02625787
17.65510951,-0.02100486
17.66760951,-0.01974108
17.68010951,-0.01543234
17.69260951,-0.01599269
17.70510951,-0.01938581
17.71760951,-0.01844870
17.73010951,-0.01250897
17.74260951,-0.01782159
17.75510951,-0.02355149
17.76760951,-0.02230917
17.78010950,-0.02086417
17.79260950,-0.02074735
17.80510950,-0.01941919
17.81760950,-0.02011068
17.83010950,-0.01923081
17.84260950,-0.01755214
17.85510950,-0.02329872
17.86760950,-0.01797181
17.88010950,-0.01574231
17.89260950,-0.02146745
17.90510950,-0.01688449
17.91760950,-0.01741145
17.93010950,-0.01979832
17.94260950,-0.02078549
17.95510949,-0.01854647
17.96760949,-0.02090233
17.98010949,-0.02162006
17.99260949,-0.02178935
18.00510949,-0.02141261
18.01760949,-0.02266685
18.03010949,-0.01922366
18.04260949,-0.02267639
18.05510949,-0.02130531
18.06760949,-0.02215895
18.08010949,-0.01823887
18.09260949,-0.01604515
18.10510949,-0.01923559
18.11760948,-0.02005584
18.13010948,-0.02356103
18.14260948,-0.01989608
18.15510948,-0.02339887
18.16760948,-0.01903768
18.18010948,-0.02004868
18.19260948,-0.01887076
18.20510948,-0.02063766
18.21760948,-0.01741383
18.23010948,-0.01693695
18.24260948,-0.02141022
18.25510948,-0.02126001
18.26760948,-0.02052320
18.28010948,-0.01932619
18.29260947,-0.01702517
18.30510947,-0.01865854
18.31760947,-0.01713962
18.33010947,-0.01350091
18.34260947,-0.01172686
18.35510947,-0.01137157
18.36760947,-0.01345560
18.38010947,-0.01802904
18.39260947,-0.01767853
18.40510947,-0.02448859
18.41760947,-0.02157952
18.43010947,-0.02387101
18.44260947,-0.01975301
18.45510946,-0.02005107
18.46760946,-0.01990801
18.48010946,-0.02168444
18.49260946,-0.01717778
18.50510946,-0.01579001
18.51760946,-0.01781205
18.53010946,-0.01526543
18.54260946,-0.01657212
18.55510946,-0.01453100
18.56760946,-0.01927612
18.58010946,-0.02027283
18.59260946,-0.01661265
18.60510946,-0.02046836
18.61760946,-0.01970056
18.63010945,-0.02200634
18.64260945,-0.01834618
18.65510945,-0.01714678
18.66760945,-0.01782397
18.68010945,-0.02016792
18.69260945,-0.01791459
18.70510945,-0.01854645
18.71760945,-0.01786689
18.73010945,-0.02079979
18.74260945,-0.02147700
18.75510945,-0.02106447
18.76760945,-0.02048505
18.78010945,-0.01958610
18.79260944,-0.02512525
18.80510944,-0.02303405
18.81760944,-0.02135777
18.83010944,-0.02131247
18.84260944,-0.02006300
18.85510944,-0.01820311
18.86760944,-0.02042305
18.88010944,-0.02005823
18.89260944,-0.01833186
18.90510944,-0.02630796
18.91760944,-0.02741196
18.93010944,-0.02903340
18.94260944,-0.02568081
18.95510944,-0.02355149
18.96760943,-0.01839386
18.98010943,-0.02210172
18.99260943,-0.01484814
19.00510943,-0.02006062
19.01760943,-0.01708955
19.03010943,-0.01729939
19.04260943,-0.01736137
19.05510943,-0.01396350
19.06760943,-0.01828418
19.08010943,-0.01912590
19.09260943,-0.01433548
19.10510943,-0.01750683
19.11760943,-0.02125284
19.13010942,-0.01902813
19.14260942,-0.02048267
19.15510942,-0.02214704
19.16760942,-0.02297920
19.18010942,-0.02093095
19.19260942,-0.01902812
19.20510942,-0.02189665
19.21760942,-0.02126715
19.23010942,-0.01881829
19.24260942,-0.01542042
19.25510942,-0.01615483
19.26760942,-0.01668896
19.28010942,-0.02012261
19.29260941,-0.01684634
19.30510941,-0.01375367
19.31760941,-0.01505559
19.33010941,-0.01655781
19.34260941,-0.01444040
19.35510941,-0.01567555
19.36760941,-0.01679626
19.38010941,-0.01620729
19.39260941,-0.01756883
19.40510941,-0.01922605
19.41760941,-0.01543711
19.43010941,-0.01650774
19.44260941,-0.01645052
19.45510941,-0.01548241
19.46760940,-0.01579955
19.48010940,-0.01823886
19.49260940,-0.01849878
19.50510940,-0.02182989
19.51760940,-0.01991992
19.53010940,-0.02132438
19.54260940,-0.02079026
19.55510940,-0.01870623
19.56760940,-0.01850830
19.58010940,-0.01636706
19.59260940,-0.01532027
19.60510940,-0.01880637
19.61760940,-0.01975301
19.63010939,-0.01881591
19.64260939,-0.01907344
19.65510939,-0.01630744
19.66760939,-0.01281657
19.68010939,-0.01171971
19.69260939,-0.01541326
19.70510939,-0.01500075
19.71760939,-0.01688210
19.73010939,-0.01995331
19.74260939,-0.01527496
19.75510939,-0.01662697
19.76760939,-0.02184420
19.78010939,-0.01896853
19.79260939,-0.02049220
19.80510938,-0.01843917
19.81760938,-0.01975540
19.83010938,-0.02360872
19.84260938,-0.02261200
19.85510938,-0.02224956
19.86760938,-0.02595266
19.88010938,-0.02255240
19.89260938,-0.02329397
19.90510938,-0.02247132
19.91760938,-0.02418575
19.93010938,-0.02473895
19.94260938,-0.02064243
19.95510938,-0.02325342
19.96760937,-0.02104062
19.98010937,-0.01995569
19.99260937,-0.01709193
20.00510937,-0.01651250
20.01760937,-0.01902813
20.03010937,-0.02022276
20.04260937,-0.02225194
20.05510937,-0.02199203
20.06760937,-0.02391393
20.08010937,-0.02381139
20.09260937,-0.02335833
20.10510937,-0.02360156
20.11760937,-0.02303405
20.13010937,-0.02209458
20.14260936,-0.01907344
20.15510936,-0.01596170
20.16760936,-0.01542518
20.18010936,-0.01522728
20.19260936,-0.01767136
20.20510936,-0.02146268
20.21760936,-0.02026567
20.23010936,-0.01907106
20.24260936,-0.01906629
20.25510936,-0.01713008
20.26760936,-0.01709432
20.28010936,-0.01828179
20.29260936,-0.01865616
20.30510935,-0.02059712
20.31760935,-0.02460304
20.33010935,-0.02209934
20.34260935,-0.01907821
20.35510935,-0.01782159
20.36760935,-0.01542519
20.38010935,-0.01907105
20.39260935,-0.01980548
20.40510935,-0.01761890
20.41760935,-0.01433071
20.43010935,-0.01715870
20.44260935,-0.02438843
20.45510935,-0.02401883
20.46760935,-0.02245701
20.48010934,-0.02371839
20.49260934,-0.02163675
20.50510934,-0.02308413
20.51760934,-0.02199442
20.53010934,-0.02306266
20.54260934,-0.02104302
20.55510934,-0.01974825
20.56760934,-0.02344657
20.58010934,-0.01787882
20.59260934,-0.01751398
20.60510934,-0.01775959
20.61760934,-0.01745676
20.63010934,-0.02161767
20.64260933,-0.02110740
20.65510933,-0.01923081
20.66760933,-0.02303166
20.68010933,-0.02183705
20.69260933,-0.01818879
20.70510933,-0.01840339
20.71760933,-0.01833424
20.73010933,-0.01783589
20.74260933,-0.01767137
20.75510933,-0.01527736
20.76760933,-0.01851547
20.78010933,-0.01907105
20.79260933,-0.02536128
20.80510933,-0.02355387
20.81760932,-0.02392823
20.83010932,-0.02001292
20.84260932,-0.01516528
20.85510932,-0.01679149
20.86760932,-0.01589731
20.88010932,-0.01423056
20.89260932,-0.01584723
20.90510932,-0.01662220
20.91760932,-0.01538465
20.93010932,-0.02177267
20.94260932,-0.02339173
20.95510932,-0.02204210
20.96760932,-0.02235926
20.98010931,-0.01907342
20.99260931,-0.02234255
21.00510931,-0.02175120
21.01760931,-0.02073542
21.03010931,-0.02131009
21.04260931,-0.02089756
21.05510931,-0.01704425
21.06760931,-0.01600462
21.08010931,-0.01454055
21.09260931,-0.02151514
21.10510931,-0.02147460
21.11760931,-0.02054705
21.13010931,-0.01625975
21.14260931,-0.01590685
21.15510930,-0.01563502
21.16760930,-0.01856077
21.18010930,-0.02012260
21.19260930,-0.02454582
21.20510930,-0.02005822
21.21760930,-0.02246178
21.23010930,-0.01964810
21.24260930,-0.01928327
21.25510930,-0.01959803
21.26760930,-0.01770475
21.28010930,-0.01768329
21.29260930,-0.02032767
21.30510930,-0.02078549
21.31760929,-0.01344607
21.33010929,-0.01678911
21.34260929,-0.02012499
21.35510929,-0.01776912
21.36760929,-0.02157237
21.38010929,-0.02386623
21.39260929,-0.02095240
21.40510929,-0.02032291
21.41760929,-0.02089517
21.43010929,-0.01746391
21.44260929,-0.01803380
21.45510929,-0.01778105
21.46760929,-0.02016791
21.48010929,-0.01537988
21.49260928,-0.02334881
21.50510928,-0.02063526
21.51760928,-0.01860608
21.53010928,-0.01568987
21.54260928,-0.01703947
21.55510928,-0.01953364
21.56760928,-0.01859416
21.58010928,-0.01640759
21.59260928,-0.01583770
21.60510928,-0.01710385
21.61760928,-0.02068772
21.63010928,-0.02297206
21.64260928,-0.01879683
21.65510927,-0.01970532
21.66760927,-0.02115033
21.68010927,-0.02307459
21.69260927,-0.02422868
21.70510927,-0.02157952
21.71760927,-0.02121469
21.73010927,-0.02225195
21.74260927,-0.02438128
21.75510927,-0.02198966
21.76760927,-0.02093571
21.78010927,-0.01943111
21.79260927,-0.01421864
21.80510927,-0.01744961
21.81760927,-0.01745437
21.83010926,-0.02188950
21.84260926,-0.02485340
21.85510926,-0.02273123
21.86760926,-0.02089995
21.88010926,-0.02408323
21.89260926,-0.02267400
21.90510926,-0.02345134
21.91760926,-0.02084750
21.93010926,-0.01766182
21.94260926,-0.01653397
21.95510926,-0.01876108
21.96760926,-0.01907582
21.98010926,-0.01812917
21.99260925,-0.02136254
22.00510925,-0.02287668
22.01760925,-0.02099532
22.03010925,-0.02074735
22.04260925,-0.02027761
22.05510925,-0.01937149
22.06760925,-0.02089519
22.08010925,-0.01646482
22.09260925,-0.01870861
22.10510925,-0.01999862
22.11760925,-0.02188712
22.13010925,-0.02559022
22.14260925,-0.02371362
22.15510925,-0.02418336
22.16760924,-0.02048266
22.18010924,-0.01966717
22.19260924,-0.01845348
22.20510924,-0.02245462
22.21760924,-0.02411661
22.23010924,-0.02406653
22.24260924,-0.02146268
22.25510924,-0.01746392
22.26760924,-0.01547765
22.28010924,-0.01714916
22.29260924,-0.01876346
22.30510924,-0.01861323
22.31760924,-0.01760699
22.33010923,-0.01443802
22.34260923,-0.01698702
22.35510923,-0.02060189
22.36760923,-0.01871101
22.38010923,-0.02011784
22.39260923,-0.02167968
22.40510923,-0.01642666
22.41760923,-0.01725886
22.43010923,-0.02340841
22.44260923,-0.02417860
22.45510923,-0.02459588
22.46760923,-0.02047312
22.48010923,-0.02028237
22.49260922,-0.01823410
22.50510922,-0.01986747
22.51760922,-0.02214225
22.53010922,-0.01990324
22.54260922,-0.01662696
22.55510922,-0.01844393
22.56760922,-0.01474561
22.58010922,-0.01564217
22.59260922,-0.01881591
22.60510922,-0.02184420
22.61760922,-0.02075211
22.63010922,-0.01726362
22.64260922,-0.01459777
22.65510922,-0.02037058
22.66760921,-0.02377801
22.68010921,-0.02480573
22.69260921,-0.02303406
22.70510921,-0.02006060
22.71760921,-0.01604991
22.73010921,-0.01987463
22.74260921,-0.02213749
22.75510921,-0.02323911
22.76760921,-0.01901858
22.78010921,-0.01870623
22.79260921,-0.01708717
22.80510921,-0.01933811
22.81760921,-0.01892799
22.83010920,-0.02579527
22.84260920,-0.02559022
22.85510920,-0.02263823
22.86760920,-0.02053751
22.88010920,-0.01714678
22.89260920,-0.02309367
22.90510920,-0.01823648
22.91760920,-0.02412376
22.93010920,-0.02736426
22.94260920,-0.02683968
22.95510920,-0.02491540
22.96760920,-0.02302212
22.98010920,-0.02006776
22.99260920,-0.01965525
23.00510919,-0.01871577
23.01760919,-0.02000337
23.03010919,-0.01783589
23.04260919,-0.01437364
23.05510919,-0.01027472
23.06760919,-0.01114505
23.08010919,-0.01396589
23.09260919,-0.01308601
23.10510919,-0.01761413
23.11760919,-0.02283377
23.13010919,-0.02266206
23.14260919,-0.02115508
23.15510919,-0.02099770
23.16760918,-0.01666750
23.18010918,-0.02230679
23.19260918,-0.02424299
23.20510918,-0.01755214
23.21760918,-0.01547049
23.23010918,-0.01324578
23.24260918,-0.02385670
23.25510918,-0.02358964
23.26760918,-0.02178696
23.28010918,-0.01876345
23.29260918,-0.01865616
23.30510918,-0.01687018
23.31760918,-0.01656020
23.33010918,-0.01610477
23.34260917,-0.01949072
23.35510917,-0.02214941
23.36760917,-0.01822695
23.38010917,-0.01788358
23.39260917,-0.02418814
23.40510917,-0.02083557
23.41760917,-0.01959802
23.43010917,-0.01626690
23.44260917,-0.01542041
23.45510917,-0.01986746
23.46760917,-0.02017269
23.48010917,-0.01919028
23.49260917,-0.02012499
23.50510916,-0.01896852
23.51760916,-0.02069727
23.53010916,-0.01470746
23.54260916,-0.01474799
23.55510916,-0.01992232
23.56760916,-0.01907344
23.58010916,-0.01933334
23.59260916,-0.02187281
23.60510916,-0.01786927
23.61760916,-0.02010591
23.63010916,-0.01599507
23.64260916,-0.01506752
23.65510916,-0.02101202
23.66760916,-0.02276700
23.68010915,-0.02950075
23.69260915,-0.02386146
23.70510915,-0.02033005
23.71760915,-0.01692979
23.73010915,-0.01822933
23.74260915,-0.02261438
23.75510915,-0.02335356
23.76760915,-0.01954557
23.78010915,-0.01886838
23.79260915,-0.01535842
23.80510915,-0.02058757
23.81760915,-0.01915689
23.83010915,-0.01536796
23.84260914,-0.01542280
23.85510914,-0.01928089
23.86760914,-0.01952887
23.88010914,-0.02105971
23.89260914,-0.02558543
23.90510914,-0.02333927
23.91760914,-0.02015839
23.93010914,-0.02339889
23.94260914,-0.02130292
23.95510914,-0.01783590
23.96760914,-0.01470030
23.98010914,-0.01750444
23.99260914,-0.01772859
24.00510914,-0.01534173
24.01760913,-0.02225434
24.03010913,-0.02323435
24.04260913,-0.02401884
24.05510913,-0.01757121
24.06760913,-0.01767375
24.08010913,-0.02397116
24.09260913,-0.02194196
24.10510913,-0.02089995
24.11760913,-0.02256909
24.13010913,-0.02004869
24.14260913,-0.01970771
24.15510913,-0.02365641
24.16760913,-0.02825128
24.18010912,-0.02788170
24.19260912,-0.02475565
24.20510912,-0.01948834
24.21760912,-0.01849877
24.23010912,-0.01790265
24.24260912,-0.02335120
24.25510912,-0.02121232
24.26760912,-0.02157714
24.28010912,-0.01668420
24.29260912,-0.02120992
24.30510912,-0.02152706
24.31760912,-0.01532266
24.33010912,-0.02005346
24.34260912,-0.01979593
24.35510911,-0.01864423
24.36760911,-0.01964810
24.38010911,-0.01991516
24.39260911,-0.02339411
24.40510911,-0.02079741
24.41760911,-0.01609522
24.43010911,-0.01589969
24.44260911,-0.01986269
24.45510911,-0.02074734
24.46760911,-0.01730892
24.48010911,-0.02110979
24.49260911,-0.02365640
24.50510911,-0.02381855
24.51760910,-0.02527546
24.53010910,-0.02512286
24.54260910,-0.02303406
24.55510910,-0.02068058
24.56760910,-0.02100009
24.58010910,-0.02251421
24.59260910,-0.02297445
24.60510910,-0.02058520
24.61760910,-0.02084034
24.63010910,-0.02104063
24.64260910,-0.01855838
24.65510910,-0.01688926
24.66760910,-0.01527496
24.68010910,-0.01584486
24.69260909,-0.01728508
24.70510909,-0.02057327
24.71760909,-0.01844633
24.73010909,-0.01563025
24.74260909,-0.01929042
24.75510909,-0.02371362
24.76760909,-0.02396877
24.78010909,-0.02400693
24.79260909,-0.02193003
24.80510909,-0.01995569
24.81760909,-0.01804096
24.83010909,-0.02058281
24.84260909,-0.02511092
