Time,Average(B)
(us),(mV)

99.45757926,-0.00766849
99.47007926,-0.01006965
99.48257926,-0.01082553
99.49507925,-0.01106159
99.50757925,-0.00838859
99.52007925,-0.01334830
99.53257925,-0.00818591
99.54507925,-0.01189854
99.55757925,-0.01444278
99.57007925,-0.01203923
99.58257925,-0.01250181
99.59507925,-0.01168871
99.60757925,-0.00777102
99.62007925,-0.00770425
99.63257925,-0.01218945
99.64507925,-0.01256142
99.65757924,-0.01476707
99.67007924,-0.01297633
99.68257924,-0.01119751
99.69507924,-0.01198915
99.70757924,-0.01235875
99.72007924,-0.01104490
99.73257924,-0.01516289
99.74507924,-0.01449047
99.75757924,-0.01370360
99.77007924,-0.01580194
99.78257924,-0.01250897
99.79507924,-0.01225144
99.80757924,-0.01245412
99.82007924,-0.01151703
99.83257923,-0.01083029
99.84507923,-0.01197961
99.85757923,-0.01417095
99.87007923,-0.00989797
99.88257923,-0.01255904
99.89507923,-0.01328869
99.90757923,-0.01517959
99.92007923,-0.01693217
99.93257923,-0.01918313
99.94507923,-0.01844870
99.95757923,-0.01387050
99.97007923,-0.01838909
99.98257923,-0.01398495
99.99507922,-0.01036770
100.00757922,-0.01119512
100.02007922,-0.01245175
100.03257922,-0.01458823
100.04507922,-0.00948546
100.05757922,-0.01188423
100.07007922,-0.01235637
100.08257922,-0.01578285
100.09507922,-0.02110980
100.10757922,-0.01844870
100.12007922,-0.01650773
100.13257922,-0.01470031
100.14507922,-0.01511521
100.15757922,-0.01209168
100.17007921,-0.00890841
100.18257921,-0.01083745
100.19507921,-0.00740142
100.20757921,-0.00437790
100.22007921,-0.00844344
100.23257921,-0.01006249
100.24507921,-0.01135965
100.25757921,-0.00975967
100.27007921,-0.01302402
100.28257921,-0.01073731
100.29507921,-0.01004818
100.30757921,-0.01213699
100.32007921,-0.01186754
100.33257920,-0.01082792
100.34507920,-0.01057993
100.35757920,-0.01578762
100.37007920,-0.00983359
100.38257920,-0.01171494
100.39507920,-0.01203683
100.40757920,-0.01177455
100.42007920,-0.01198200
100.43257920,-0.01319570
100.44507920,-0.01402311
100.45757920,-0.01330061
100.47007920,-0.01073730
100.48257920,-0.01244937
100.49507920,-0.01541564
100.50757919,-0.01615722
100.52007919,-0.01606184
100.53257919,-0.01218945
100.54507919,-0.01312417
100.55757919,-0.01318377
100.57007919,-0.01063238
100.58257919,-0.01046069
100.59507919,-0.00698652
100.60757919,-0.00918024
100.62007919,-0.01005296
100.63257919,-0.00887503
100.64507919,-0.01199393
100.65757919,-0.01157903
100.67007918,-0.01397065
100.68257918,-0.00897041
100.69507918,-0.00818114
100.70757918,-0.01136680
100.72007918,-0.01125950
100.73257918,-0.01367021
100.74507918,-0.01104251
100.75757918,-0.01042017
100.77007918,-0.00974298
100.78257918,-0.00776863
100.79507918,-0.01241597
100.80757918,-0.01068724
100.82007918,-0.01469076
100.83257918,-0.01214891
100.84507917,-0.01344368
100.85757917,-0.01402549
100.87007917,-0.01397065
100.88257917,-0.01124758
100.89507917,-0.00781631
100.90757917,-0.00682676
100.92007917,-0.00693406
100.93257917,-0.01177455
100.94507917,-0.01009827
100.95757917,-0.01006727
100.97007917,-0.00579190
100.98257917,-0.01031048
100.99507917,-0.01057516
101.00757916,-0.00869381
101.02007916,-0.01157425
101.03257916,-0.01251135
101.04507916,-0.01303355
101.05757916,-0.01249705
101.07007916,-0.01272119
101.08257916,-0.01333638
101.09507916,-0.01616199
101.10757916,-0.01579241
101.12007916,-0.01224429
101.13257916,-0.00885833
101.14507916,-0.00880826
101.15757916,-0.01158379
101.17007916,-0.01042732
101.18257915,-0.01736138
101.19507915,-0.01422341
101.20757915,-0.01370835
101.22007915,-0.01412326
101.23257915,-0.01078261
101.24507915,-0.00913494
101.25757915,-0.01338169
101.27007915,-0.01032956
101.28257915,-0.00783301
101.29507915,-0.00874388
101.30757915,-0.01063238
101.32007915,-0.00942823
101.33257915,-0.01126188
101.34507914,-0.01082553
101.35757914,-0.01016741
101.37007914,-0.01424010
101.38257914,-0.01505559
101.39507914,-0.01693456
101.40757914,-0.01584486
101.42007914,-0.01098767
101.43257914,-0.01604755
101.44507914,-0.01366546
101.45757914,-0.01630983
101.47007914,-0.01614530
101.48257914,-0.01757361
101.49507914,-0.01203207
101.50757914,-0.01204638
101.52007913,-0.00954507
101.53257913,-0.01293102
101.54507913,-0.01322909
101.55757913,-0.01057754
101.57007913,-0.00901809
101.58257913,-0.00953553
101.59507913,-0.00728935
101.60757913,-0.00969052
101.62007913,-0.01324100
101.63257913,-0.01640998
101.64507913,-0.01517005
101.65757913,-0.00875342
101.67007913,-0.00761125
101.68257912,-0.00895609
101.69507912,-0.01466215
101.70757912,-0.01439748
101.72007912,-0.01532504
101.73257912,-0.01683680
101.74507912,-0.01297156
101.75757912,-0.01088753
101.77007912,-0.01090421
101.78257912,-0.01217991
101.79507912,-0.01224667
101.80757912,-0.01174117
101.82007912,-0.01022464
101.83257912,-0.01510329
101.84507912,-0.01095191
101.85757911,-0.00813584
101.87007911,-0.00677907
101.88257911,-0.00510994
101.89507911,-0.00713436
101.90757911,-0.00365063
101.92007911,-0.00818830
101.93257911,-0.00938054
101.94507911,-0.01501028
101.95757911,-0.01355814
101.97007911,-0.01135965
101.98257911,-0.01252327
101.99507911,-0.01120942
102.00757911,-0.01053463
102.02007910,-0.01046547
102.03257910,-0.01104728
102.04507910,-0.01484338
102.05757910,-0.01499598
102.07007910,-0.01011019
102.08257910,-0.00863658
102.09507910,-0.01287379
102.10757910,-0.01494591
102.12007910,-0.01239927
102.13257910,-0.00975013
102.14507910,-0.00620203
102.15757910,-0.01325531
102.17007910,-0.01061808
102.18257910,-0.00942822
102.19507909,-0.01077784
102.20757909,-0.01324577
102.22007909,-0.00927562
102.23257909,-0.01026279
102.24507909,-0.01036770
102.25757909,-0.01464069
102.27007909,-0.01312655
102.28257909,-0.01286664
102.29507909,-0.01683201
102.30757909,-0.01944541
102.32007909,-0.01443086
102.33257909,-0.01053462
102.34507909,-0.01839626
102.35757908,-0.01740430
102.37007908,-0.01313131
102.38257908,-0.01470269
102.39507908,-0.01438079
102.40757908,-0.01720162
102.42007908,-0.01334354
102.43257908,-0.01083983
102.44507908,-0.01683203
102.45757908,-0.01610477
102.47007908,-0.01584485
102.48257908,-0.01777628
102.49507908,-0.01344368
102.50757908,-0.01099483
102.52007908,-0.01096383
102.53257907,-0.01610475
102.54507907,-0.01281657
102.55757907,-0.01135250
102.57007907,-0.01292625
102.58257907,-0.00750634
102.59507907,-0.01229914
102.60757907,-0.01449048
102.62007907,-0.01573516
102.63257907,-0.01777390
102.64507907,-0.01366068
102.65757907,-0.01328869
102.67007907,-0.01203923
102.68257907,-0.01333400
102.69507906,-0.01527734
102.70757906,-0.01459539
102.72007906,-0.01500552
102.73257906,-0.01412087
102.74507906,-0.01594261
102.75757906,-0.01480762
102.77007906,-0.01297633
102.78257906,-0.01245174
102.79507906,-0.01387289
102.80757906,-0.01403504
102.82007906,-0.01116174
102.83257906,-0.00786401
102.84507906,-0.00933046
102.85757906,-0.01360583
102.87007905,-0.01614769
102.88257905,-0.01375605
102.89507905,-0.01310032
102.90757905,-0.01448809
102.92007905,-0.01370598
102.93257905,-0.01267112
102.94507905,-0.01021749
102.95757905,-0.01412803
102.97007905,-0.01250898
102.98257905,-0.01312893
102.99507905,-0.01365114
103.00757905,-0.01303117
103.02007905,-0.01182224
103.03257904,-0.01589017
103.04507904,-0.01224906
103.05757904,-0.01147410
103.07007904,-0.00493587
103.08257904,-0.00902048
103.09507904,-0.01228960
103.10757904,-0.01460016
103.12007904,-0.01157664
103.13257904,-0.01470031
103.14507904,-0.01287141
103.15757904,-0.01266158
103.17007904,-0.01140973
103.18257904,-0.01179363
103.19507903,-0.01209169
103.20757903,-0.00964522
103.22007903,-0.01172686
103.23257903,-0.01033194
103.24507903,-0.01339122
103.25757903,-0.01536082
103.27007903,-0.01739237
103.28257903,-0.01677241
103.29507903,-0.01447378
103.30757903,-0.01365829
103.32007903,-0.01791697
103.33257903,-0.01849163
103.34507903,-0.01547764
103.35757903,-0.01475275
103.37007902,-0.01359391
103.38257902,-0.01389436
103.39507902,-0.01683442
103.40757902,-0.01176978
103.42007902,-0.01260673
103.43257902,-0.01375366
103.44507902,-0.01469553
103.45757902,-0.01095429
103.47007902,-0.00913016
103.48257902,-0.01011257
103.49507902,-0.01079215
103.50757902,-0.00781870
103.52007902,-0.01256143
103.53257901,-0.00843866
103.54507901,-0.00896087
103.55757901,-0.01037725
103.57007901,-0.01412565
103.58257901,-0.01291433
103.59507901,-0.01319808
103.60757901,-0.01470269
103.62007901,-0.00578713
103.63257901,-0.00531262
103.64507901,-0.00673853
103.65757901,-0.00819068
103.67007901,-0.00818114
103.68257901,-0.01381806
103.69507901,-0.01146695
103.70757900,-0.00562499
103.72007900,-0.00901095
103.73257900,-0.01355814
103.74507900,-0.01324815
103.75757900,-0.01114743
103.77007900,-0.00926847
103.78257900,-0.01443086
103.79507900,-0.01261627
103.80757900,-0.01124997
103.82007900,-0.00600412
103.83257900,-0.00662169
103.84507900,-0.00692930
103.85757900,-0.01260435
103.87007899,-0.01521058
103.88257899,-0.00943061
103.89507899,-0.01016026
103.90757899,-0.01453102
103.92007899,-0.01150511
103.93257899,-0.01052509
103.94507899,-0.01301448
103.95757899,-0.01313132
103.97007899,-0.00672423
103.98257899,-0.01026279
103.99507899,-0.01515336
104.00757899,-0.01340315
104.02007899,-0.01770236
104.03257899,-0.01339123
104.04507898,-0.00807861
104.05757898,-0.00933284
104.07007898,-0.01047501
104.08257898,-0.00823837
104.09507898,-0.00608996
104.10757898,-0.01042732
104.12007898,-0.01621683
104.13257898,-0.01014595
104.14507898,-0.01229199
104.15757898,-0.01198439
104.17007898,-0.00853881
104.18257898,-0.00916831
104.19507898,-0.01158380
104.20757897,-0.01214653
104.22007897,-0.01187231
104.23257897,-0.01465023
104.24507897,-0.01777390
104.25757897,-0.01548479
104.27007897,-0.01025326
104.28257897,-0.01073253
104.29507897,-0.01387051
104.30757897,-0.01275934
104.32007897,-0.00901095
104.33257897,-0.01131435
104.34507897,-0.01037009
104.35757897,-0.00569413
104.37007897,-0.00756834
104.38257896,-0.01140972
104.39507896,-0.01251851
104.40757896,-0.00771379
104.42007896,-0.00688160
104.43257896,-0.01183416
104.44507896,-0.01372029
104.45757896,-0.01528450
104.47007896,-0.01283087
104.48257896,-0.01611430
104.49507896,-0.01807673
104.50757896,-0.01464785
104.52007896,-0.01302163
104.53257896,-0.01032717
104.54507895,-0.00907055
104.55757895,-0.00995997
104.57007895,-0.01052509
104.58257895,-0.00865088
104.59507895,-0.01192715
104.60757895,-0.01229436
104.62007895,-0.01130958
104.63257895,-0.01026995
104.64507895,-0.01011734
104.65757895,-0.00928277
104.67007895,-0.01135727
104.68257895,-0.01667227
104.69507895,-0.01944542
104.70757895,-0.01875391
104.72007894,-0.01407795
104.73257894,-0.01434502
104.74507894,-0.01292148
104.75757894,-0.01218707
104.77007894,-0.01333877
104.78257894,-0.01735662
104.79507894,-0.01714440
104.80757894,-0.01542281
104.82007894,-0.01334115
104.83257894,-0.01349615
104.84507894,-0.01642668
104.85757894,-0.01271643
104.87007894,-0.01401119
104.88257893,-0.01188662
104.89507893,-0.01088752
104.90757893,-0.01328870
104.92007893,-0.00995520
104.93257893,-0.00874149
104.94507893,-0.00741334
104.95757893,-0.00645478
104.97007893,-0.01114028
104.98257893,-0.00995520
104.99507893,-0.01260196
105.00757893,-0.00704136
105.02007893,-0.00356480
105.03257893,-0.00734658
105.04507893,-0.01058469
105.05757892,-0.01099244
105.07007892,-0.01511997
105.08257892,-0.01515574
105.09507892,-0.00979543
105.10757892,-0.00796654
105.12007892,-0.00663124
105.13257892,-0.00834329
105.14507892,-0.01485292
105.15757892,-0.01145503
105.17007892,-0.01474799
105.18257892,-0.01406842
105.19507892,-0.01010541
105.20757892,-0.01275218
105.22007891,-0.01252328
105.23257891,-0.01260911
105.24507891,-0.01509613
105.25757891,-0.01313371
105.27007891,-0.01334116
105.28257891,-0.01371075
105.29507891,-0.01448332
105.30757891,-0.01454054
105.32007891,-0.01229914
105.33257891,-0.01203923
105.34507891,-0.01204399
105.35757891,-0.01266396
105.37007891,-0.01390866
105.38257891,-0.01220137
105.39507890,-0.01407080
105.40757890,-0.01335069
105.42007890,-0.00928039
105.43257890,-0.01010542
105.44507890,-0.01298110
105.45757890,-0.01522250
105.47007890,-0.01234682
105.48257890,-0.01199869
105.49507890,-0.01402789
105.50757890,-0.01147173
105.52007890,-0.01173401
105.53257890,-0.01161956
105.54507890,-0.01365829
105.55757889,-0.01521535
105.57007889,-0.01969340
105.58257889,-0.01880637
105.59507889,-0.01553249
105.60757889,-0.01089468
105.62007889,-0.01131435
105.63257889,-0.01553487
105.64507889,-0.01714916
105.65757889,-0.01563264
105.67007889,-0.01636228
105.68257889,-0.01140733
105.69507889,-0.01540611
105.70757889,-0.01396588
105.72007889,-0.01343653
105.73257888,-0.01162910
105.74507888,-0.01323862
105.75757888,-0.00887026
105.77007888,-0.01175070
105.78257888,-0.01609522
105.79507888,-0.01684634
105.80757888,-0.01522013
105.82007888,-0.01266396
105.83257888,-0.01334354
105.84507888,-0.01267112
105.85757888,-0.01792889
105.87007888,-0.01715632
105.88257888,-0.01319570
105.89507887,-0.01509374
105.90757887,-0.01176740
105.92007887,-0.01020318
105.93257887,-0.00787593
105.94507887,-0.01074446
105.95757887,-0.01125474
105.97007887,-0.01354860
105.98257887,-0.01475991
105.99507887,-0.01484815
106.00757887,-0.01250897
106.02007887,-0.01219660
106.03257887,-0.01419242
106.04507887,-0.01292864
106.05757887,-0.01240167
106.07007886,-0.01552295
106.08257886,-0.01167201
106.09507886,-0.01240405
106.10757886,-0.01683680
106.12007886,-0.01219183
106.13257886,-0.01536796
106.14507886,-0.01542279
106.15757886,-0.01130004
106.17007886,-0.01375844
106.18257886,-0.01439748
106.19507886,-0.01698703
106.20757886,-0.01339123
106.22007886,-0.00969529
106.23257885,-0.00980259
106.24507885,-0.00781870
106.25757885,-0.01176501
106.27007885,-0.01547049
106.28257885,-0.01735423
106.29507885,-0.01329346
106.30757885,-0.00958083
106.32007885,-0.00746103
106.33257885,-0.00843867
106.34507885,-0.01026756
106.35757885,-0.01286426
106.37007885,-0.01111405
106.38257885,-0.00739426
106.39507885,-0.01074445
106.40757884,-0.01296679
106.42007884,-0.01182462
106.43257884,-0.00969767
106.44507884,-0.01026040
106.45757884,-0.00813345
106.47007884,-0.00479041
106.48257884,-0.00761126
106.49507884,-0.01478615
106.50757884,-0.01058708
106.52007884,-0.01501506
106.53257884,-0.01474084
106.54507884,-0.01385858
106.55757884,-0.00835283
106.57007883,-0.01381565
106.58257883,-0.01187947
106.59507883,-0.01525350
106.60757883,-0.01496259
106.62007883,-0.01713485
106.63257883,-0.01687972
106.64507883,-0.01088753
106.65757883,-0.01077308
106.67007883,-0.01319809
106.68257883,-0.01125712
106.69507883,-0.00958799
106.70757883,-0.00974298
106.72007883,-0.00714151
106.73257882,-0.00782586
106.74507882,-0.01204639
106.75757882,-0.01495068
106.77007882,-0.01397303
106.78257882,-0.01521535
106.79507882,-0.01682488
106.80757882,-0.01393012
106.82007882,-0.01725169
106.83257882,-0.01881592
106.84507882,-0.01896852
106.85757882,-0.01636229
106.87007882,-0.02095955
106.88257882,-0.01797658
106.89507882,-0.01000288
106.90757881,-0.00672661
106.92007881,-0.01057278
106.93257881,-0.01677242
106.94507881,-0.01572802
106.95757881,-0.01569224
106.97007881,-0.01390866
106.98257881,-0.01807911
106.99507881,-0.01250181
107.00757881,-0.00885118
107.02007881,-0.00776863
107.03257881,-0.00900140
107.04507881,-0.01449047
107.05757881,-0.01454292
107.07007880,-0.01089230
107.08257880,-0.01203923
107.09507880,-0.01365352
107.10757880,-0.01067531
107.12007880,-0.01020318
107.13257880,-0.01121420
107.14507880,-0.00853166
107.15757880,-0.00990274
107.17007880,-0.01006249
107.18257880,-0.01557780
107.19507880,-0.01536558
107.20757880,-0.01320047
107.22007880,-0.01256143
107.23257880,-0.01380613
107.24507879,-0.01662935
107.25757879,-0.01814350
107.27007879,-0.01500075
107.28257879,-0.01147172
107.29507879,-0.01179363
107.30757879,-0.01250658
107.32007879,-0.01120466
107.33257879,-0.00913017
107.34507879,-0.01203923
107.35757879,-0.00740142
107.37007879,-0.00974775
107.38257879,-0.00990036
107.39507879,-0.01260673
107.40757878,-0.01088276
107.42007878,-0.00934239
107.43257878,-0.00994804
107.44507878,-0.01151226
107.45757878,-0.01199630
107.47007878,-0.01230629
107.48257878,-0.00792362
107.49507878,-0.00724643
107.50757878,-0.00870334
107.52007878,-0.01270926
107.53257878,-0.01578762
107.54507878,-0.00871288
107.55757878,-0.01246366
107.57007878,-0.01166724
107.58257877,-0.00991466
107.59507877,-0.00855074
107.60757877,-0.00802138
107.62007877,-0.00667177
107.63257877,-0.00906579
107.64507877,-0.00641425
107.65757877,-0.01214176
107.67007877,-0.01505559
107.68257877,-0.01553010
107.69507877,-0.01210599
107.70757877,-0.00798324
107.72007877,-0.00703421
107.73257877,-0.00901571
107.74507876,-0.00933285
107.75757876,-0.01021510
107.77007876,-0.01272358
107.78257876,-0.01510090
107.79507876,-0.01053701
107.80757876,-0.01078738
107.82007876,-0.01182701
107.83257876,-0.01074207
107.84507876,-0.01188662
107.85757876,-0.01324339
107.87007876,-0.01340076
107.88257876,-0.01193432
107.89507876,-0.01276888
107.90757876,-0.01496498
107.92007875,-0.01188424
107.93257875,-0.01052985
107.94507875,-0.01140258
107.95757875,-0.01177694
107.97007875,-0.01193669
107.98257875,-0.01489584
107.99507875,-0.01370121
108.00757875,-0.01625260
108.02007875,-0.01698225
108.03257875,-0.01046547
108.04507875,-0.01463831
108.05757875,-0.01589493
108.07007875,-0.01401357
108.08257874,-0.01021749
108.09507874,-0.00990512
108.10757874,-0.00673377
108.12007874,-0.01256382
108.13257874,-0.01392058
108.14507874,-0.01302163
108.15757874,-0.01427825
108.17007874,-0.01375129
108.18257874,-0.01223238
108.19507874,-0.01230868
108.20757874,-0.01272119
108.22007874,-0.01292387
108.23257874,-0.00953791
108.24507874,-0.01260913
108.25757873,-0.00975013
108.27007873,-0.01444040
108.28257873,-0.01319570
108.29507873,-0.01517005
108.30757873,-0.01501506
108.32007873,-0.01537034
108.33257873,-0.01473607
108.34507873,-0.01667465
108.35757873,-0.01376320
108.37007873,-0.01187709
108.38257873,-0.01208453
108.39507873,-0.01319331
108.40757873,-0.01422341
108.42007872,-0.02017269
108.43257872,-0.01751399
108.44507872,-0.01412803
108.45757872,-0.01464546
108.47007872,-0.01730893
108.48257872,-0.01214176
108.49507872,-0.01245890
108.50757872,-0.01069677
108.52007872,-0.00866042
108.53257872,-0.01157664
108.54507872,-0.01364875
108.55757872,-0.01152418
108.57007872,-0.01059424
108.58257872,-0.00990512
108.59507871,-0.00755641
108.60757871,-0.01078499
108.62007871,-0.01203923
108.63257871,-0.00828844
108.64507871,-0.00902048
108.65757871,-0.01120228
108.67007871,-0.01089706
108.68257871,-0.01162671
108.69507871,-0.01412088
108.70757871,-0.00802854
108.72007871,-0.00776148
108.73257871,-0.00608280
108.74507871,-0.00921839
108.75757870,-0.01208453
108.77007870,-0.01260435
108.78257870,-0.00734896
108.79507870,-0.00928516
108.80757870,-0.01140019
108.82007870,-0.00807384
108.83257870,-0.00756595
108.84507870,-0.00656686
108.85757870,-0.00588012
108.87007870,-0.01296679
108.88257870,-0.01093044
108.89507870,-0.00978828
108.90757870,-0.01527497
108.92007870,-0.01642428
108.93257869,-0.01573279
108.94507869,-0.01001242
108.95757869,-0.00892271
108.97007869,-0.01066815
108.98257869,-0.01440463
108.99507869,-0.01125473
109.00757869,-0.00974060
109.02007869,-0.01422103
109.03257869,-0.01615484
109.04507869,-0.01318140
109.05757869,-0.01616200
109.07007869,-0.01522727
109.08257869,-0.01626452
109.09507868,-0.01542281
109.10757868,-0.00875580
109.12007868,-0.00917308
109.13257868,-0.00958799
109.14507868,-0.01491252
109.15757868,-0.01193192
109.17007868,-0.00760649
109.18257868,-0.01090660
109.19507868,-0.01478138
109.20757868,-0.01397304
109.22007868,-0.00822883
109.23257868,-0.01167917
109.24507868,-0.01335069
109.25757868,-0.01058470
109.27007867,-0.00917547
109.28257867,-0.01427825
109.29507867,-0.01266397
109.30757867,-0.00916832
109.32007867,-0.00990751
109.33257867,-0.00803093
109.34507867,-0.01016741
109.35757867,-0.01231821
109.37007867,-0.00965238
109.38257867,-0.00897994
109.39507867,-0.01312655
109.40757867,-0.01041778
109.42007867,-0.01270926
109.43257866,-0.01442609
109.44507866,-0.01183655
109.45757866,-0.00819068
109.47007866,-0.00698414
109.48257866,-0.01135250
109.49507866,-0.00854835
109.50757866,-0.00714628
109.52007866,-0.00667177
109.53257866,-0.01020795
109.54507866,-0.01209884
109.55757866,-0.01115458
109.57007866,-0.00944015
109.58257866,-0.01288095
109.59507866,-0.01499836
109.60757865,-0.01829849
109.62007865,-0.01646958
109.63257865,-0.01229198
109.64507865,-0.01104252
109.65757865,-0.01844156
109.67007865,-0.01407081
109.68257865,-0.00999573
109.69507865,-0.01255427
109.70757865,-0.01297633
109.72007865,-0.00937815
109.73257865,-0.01448570
109.74507865,-0.01610477
109.75757865,-0.01667704
109.77007864,-0.01922605
109.78257864,-0.02001292
109.79507864,-0.01309555
109.80757864,-0.01386335
109.82007864,-0.01167918
109.83257864,-0.01255189
109.84507864,-0.00948546
109.85757864,-0.01042255
109.87007864,-0.01276888
109.88257864,-0.01391820
109.89507864,-0.01397066
109.90757864,-0.01746152
109.92007864,-0.01683203
109.93257863,-0.01292864
109.94507863,-0.01714917
109.95757863,-0.01125950
109.97007863,-0.01495067
109.98257863,-0.01235875
109.99507863,-0.01569463
110.00757863,-0.01740670
110.02007863,-0.01631936
110.03257863,-0.01324577
110.04507863,-0.01726124
110.05757863,-0.01512712
110.07007863,-0.01403980
110.08257863,-0.01261150
110.09507863,-0.01079453
110.10757862,-0.01058231
110.12007862,-0.01474799
110.13257862,-0.01539418
110.14507862,-0.01590685
110.15757862,-0.01364397
110.17007862,-0.01538465
110.18257862,-0.01642429
110.19507862,-0.01667227
110.20757862,-0.01215845
110.22007862,-0.00833375
110.23257862,-0.01098766
110.24507862,-0.01287618
110.25757862,-0.01178171
110.27007861,-0.00995996
110.28257861,-0.00812868
110.29507861,-0.00973821
110.30757861,-0.01099482
110.32007861,-0.01422580
110.33257861,-0.01610715
110.34507861,-0.01739716
110.35757861,-0.01152895
110.37007861,-0.01383236
110.38257861,-0.01484576
110.39507861,-0.01443801
110.40757861,-0.01286664
110.42007861,-0.00619487
110.43257861,-0.00667177
110.44507860,-0.00769709
110.45757860,-0.00817399
110.47007860,-0.01124758
110.48257860,-0.01375843
110.49507860,-0.01798612
110.50757860,-0.01349137
110.52007860,-0.01171493
110.53257860,-0.01249943
110.54507860,-0.00813107
110.55757860,-0.00845775
110.57007860,-0.00894418
110.58257860,-0.00954983
110.59507860,-0.00928277
110.60757859,-0.01517719
110.62007859,-0.00953553
110.63257859,-0.00636895
110.64507859,-0.01063239
110.65757859,-0.01444517
110.67007859,-0.01491014
110.68257859,-0.01525828
110.69507859,-0.01683442
110.70757859,-0.01573517
110.72007859,-0.01176978
110.73257859,-0.01329107
110.74507859,-0.01418765
110.75757859,-0.00881303
110.77007859,-0.00656923
110.78257858,-0.00787832
110.79507858,-0.01405410
110.80757858,-0.01491729
110.82007858,-0.01589254
110.83257858,-0.01564457
110.84507858,-0.01615722
110.85757858,-0.01249943
110.87007858,-0.01114505
110.88257858,-0.01395873
110.89507858,-0.01444278
110.90757858,-0.01083507
110.92007858,-0.00922078
110.93257858,-0.00943538
110.94507857,-0.01052747
110.95757857,-0.01220137
110.97007857,-0.01114505
110.98257857,-0.01240405
110.99507857,-0.01078499
111.00757857,-0.01438079
111.02007857,-0.01056800
111.03257857,-0.01203207
111.04507857,-0.01291672
111.05757857,-0.01132388
111.07007857,-0.01171255
111.08257857,-0.01141449
111.09507857,-0.01204638
111.10757857,-0.01573517
111.12007856,-0.01182701
111.13257856,-0.01604993
111.14507856,-0.01561834
111.15757856,-0.01465738
111.17007856,-0.01324339
111.18257856,-0.01307409
111.19507856,-0.00759933
111.20757856,-0.00999573
111.22007856,-0.01052985
111.23257856,-0.01130242
111.24507856,-0.00947353
111.25757856,-0.00849828
111.27007856,-0.01463593
111.28257855,-0.01292625
111.29507855,-0.01338884
111.30757855,-0.01475992
111.32007855,-0.01360345
111.33257855,-0.01423295
111.34507855,-0.01371075
111.35757855,-0.01738285
111.37007855,-0.01198439
111.38257855,-0.01110928
111.39507855,-0.01166487
111.40757855,-0.01126904
111.42007855,-0.01244459
111.43257855,-0.01193908
111.44507855,-0.00760887
111.45757854,-0.01599746
111.47007854,-0.01599270
111.48257854,-0.01563025
111.49507854,-0.01546335
111.50757854,-0.00906579
111.52007854,-0.01208930
111.53257854,-0.00765656
111.54507854,-0.01255427
111.55757854,-0.01314085
111.57007854,-0.01324578
111.58257854,-0.01287617
111.59507854,-0.01302878
111.60757854,-0.01365114
111.62007853,-0.01401597
111.63257853,-0.01385382
111.64507853,-0.01251374
111.65757853,-0.01355575
111.67007853,-0.01114028
111.68257853,-0.01427825
111.69507853,-0.00864851
111.70757853,-0.00740380
111.72007853,-0.00614241
111.73257853,-0.00739188
111.74507853,-0.01578763
111.75757853,-0.01318139
111.77007853,-0.01449047
111.78257853,-0.01060616
111.79507852,-0.01172449
111.80757852,-0.01473607
111.82007852,-0.01335069
111.83257852,-0.01339361
111.84507852,-0.01150510
111.85757852,-0.00980020
111.87007852,-0.01235875
111.88257852,-0.01166725
111.89507852,-0.01229675
111.90757852,-0.01245651
111.92007852,-0.01317901
111.93257852,-0.01261150
111.94507852,-0.01235399
111.95757851,-0.01344607
111.97007851,-0.01365590
111.98257851,-0.01099483
111.99507851,-0.01203446
112.00757851,-0.01241359
112.02007851,-0.01385858
112.03257851,-0.01874677
112.04507851,-0.01703948
112.05757851,-0.01439510
112.07007851,-0.01662696
112.08257851,-0.01338407
112.09507851,-0.00745865
112.10757851,-0.00834805
112.12007851,-0.01125474
112.13257850,-0.01208930
112.14507850,-0.01047978
112.15757850,-0.00954030
112.17007850,-0.00819307
112.18257850,-0.01229914
112.19507850,-0.01052509
112.20757850,-0.01360583
112.22007850,-0.01291671
112.23257850,-0.00752064
112.24507850,-0.00619726
112.25757850,-0.00896803
112.27007850,-0.01500790
112.28257850,-0.01709431
112.29507849,-0.01651966
112.30757849,-0.01083268
112.32007849,-0.01448332
112.33257849,-0.01604038
112.34507849,-0.01135488
112.35757849,-0.00974775
112.37007849,-0.01125474
112.38257849,-0.00880826
112.39507849,-0.00939246
112.40757849,-0.01084936
112.42007849,-0.01391104
112.43257849,-0.01359630
112.44507849,-0.01344845
112.45757849,-0.01105683
112.47007848,-0.01313132
112.48257848,-0.01209407
112.49507848,-0.01131436
112.50757848,-0.01584962
112.52007848,-0.01424010
112.53257848,-0.00994804
112.54507848,-0.01193432
112.55757848,-0.01062285
112.57007848,-0.01187708
112.58257848,-0.01547049
112.59507848,-0.01412326
112.60757848,-0.01594501
112.62007848,-0.01684158
112.63257847,-0.01407557
112.64507847,-0.01125950
112.65757847,-0.01247082
112.67007847,-0.01037725
112.68257847,-0.00733942
112.69507847,-0.01193193
112.70757847,-0.01609284
112.72007847,-0.01516766
112.73257847,-0.01559210
112.74507847,-0.01464308
112.75757847,-0.01126189
112.77007847,-0.00782824
112.78257847,-0.01000050
112.79507847,-0.01380851
112.80757846,-0.00902048
112.82007846,-0.01355098
112.83257846,-0.01245889
112.84507846,-0.01225383
112.85757846,-0.01458823
112.87007846,-0.01380135
112.88257846,-0.01621446
